pos_group,date,player_team,npg,key_passes,shots,goals,xG,xA,xA_sum,npxG,npxG_sum,assists,xGChain,xGBuildup,opponent,npxG_share,xA_share,team_XG_avg,team_Rolling_Threat,Team_code,opp_XGC_avg,opp_Rolling_Threat_Against,xA2,Adjusted_XG,Adjusted_XA,Rolling_Adjusted_XG,Rolling_Adjusted_XA,Rolling_XG_Share,Rolling_XA_Share,Rolling_Adjusted_XG2,Rolling_Adjusted_XA2,XGIndex,XAIndex
GK,2022-08-13,Wolves,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fulham,0.0,0.0,1.0293793586356057,1.78,39,1.6449321909340655,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004742440139511833,0.0,0.00023712200697559164
GK,2022-08-20,Wolves,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0368189997971057,0.0368189997971057,Spurs,0.0,0.0,0.8691500121485154,1.65625,39,1.5614823281302952,1.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00041126153608187226,0.0,0.00020563076804093613
GK,2022-08-28,Wolves,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Newcastle,0.0,0.0,0.7920643752734845,1.66046875,39,1.1504525665445666,0.9696875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003720245933604594,0.0,0.0001860122966802297
GK,2022-08-31,Wolves,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0800163969397544,0.0800163969397544,Bournemouth,0.0,0.0,0.8281548753903566,1.60041015625,39,2.2680393078226304,1.83541015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003052365381871612,0.0,0.0001526182690935806
GK,2022-09-03,Wolves,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southampton,0.0,0.0,0.7671548753903565,1.63285888671875,39,1.959492054922639,2.28439453125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002501824950612149,0.0,0.00012509124753060745
GK,2022-09-17,Wolves,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0583414994180202,0.0583414994180202,Man City,0.0,0.0,0.7718554674809667,1.5712515258789062,39,0.949742183879927,0.7496743774414063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002326444686985014,0.0,0.0001163222343492507
GK,2022-10-01,Wolves,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0561897009611129,0.0561897009611129,West Ham,0.0,0.0,0.7351484341878156,1.446095085144043,39,1.4976872067868476,1.4367798233032227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00020533696777335844,0.0,0.00010266848388667922
GK,2022-10-08,Wolves,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1431549936532974,0.1431549936532974,Chelsea,0.0,0.0,0.6901276506728615,1.4603331995010376,39,1.3986177885919626,1.3011852264404298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001838551548915387,0.0,9.192757744576934e-05
GK,2022-10-15,Wolves,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nott'm Forest,0.0,0.0,0.6530754065425358,1.384041549563408,39,1.8730358279084185,2.362098210453987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00015465573396868064,0.0,7.732786698434032e-05
GK,2022-10-18,Wolves,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.411448985338211,0.411448985338211,Crystal Palace,0.0,0.0,0.6597920695090072,1.366036355867982,39,1.2307126437284024,1.969444665312767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00013671478691129938,0.0,6.835739345564969e-05
GK,2022-10-23,Wolves,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1524319946765899,0.1524319946765899,Leicester,0.0,0.0,0.6610769281118849,1.340281811384484,39,2.012038268848399,1.3322776017244906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012071217680496865,0.0,6.0356088402484324e-05
GK,2022-10-29,Wolves,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Brentford,0.0,0.0,0.6250769281118849,1.6039965849614235,39,1.6144555748111653,1.90421973220422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010637696704740315,0.0,5.318848352370157e-05
GK,2022-11-05,Wolves,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Brighton,0.0,0.0,0.6451409530241934,1.5834970118412457,39,1.3067934536085115,1.6091804143309127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.629571222542452e-05,0.0,4.814785611271226e-05
GK,2022-11-12,Wolves,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Arsenal,0.0,0.0,0.7061409530241934,1.54305988536109,39,0.81373545360884,1.2049606073148609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.022096925813369e-05,0.0,4.5110484629066844e-05
GK,2022-12-26,Wolves,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1061599999666214,0.1061599999666214,Everton,0.0,0.0,0.6998654598146787,1.4789273996909538,39,1.2247329461401937,2.2876553830144304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.071423687411508e-05,0.0,4.035711843705754e-05
GK,2022-12-31,Wolves,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031819999217987,0.031819999217987,Man Utd,0.0,0.0,0.7248527951360325,1.4340614747295846,39,1.2567841774381607,1.4048884134952733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.453773430451928e-05,0.0,3.726886715225964e-05
GK,2023-01-04,Wolves,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aston Villa,0.0,0.0,0.7114139609588068,1.4460537903883863,39,1.345022150922257,1.3556172376880098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.900199692150411e-05,0.0,3.450099846075206e-05
GK,2023-01-14,Wolves,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,West Ham,0.0,0.0,0.7350770276023748,1.420297066589838,39,1.496510181775073,1.6497776888101685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.330311809004654e-05,0.0,3.165155904502327e-05
GK,2023-01-22,Wolves,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Man City,0.0,0.0,0.7488487613210514,1.3952599332661082,39,0.9028537071131042,0.981371553870034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.032118473493993e-05,0.0,3.0160592367469966e-05
GK,2023-02-04,Wolves,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Liverpool,0.0,0.0,0.7184150332437697,1.2808524416078446,39,1.2235438463896535,1.5924921703634485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6074519015269726e-05,0.0,2.8037259507634863e-05
GK,2023-02-11,Wolves,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southampton,0.0,0.0,0.7809150332437698,1.231995886406864,39,1.864588267906785,1.5170422190732018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.133393643915035e-05,0.0,2.5666968219575174e-05
GK,2023-02-18,Wolves,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1859450042247772,0.1859450042247772,Bournemouth,0.0,0.0,0.7848691842092531,1.1692464006060062,39,1.8067091662969776,1.9316284959439496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6536346740611405e-05,0.0,2.3268173370305703e-05
GK,2023-02-24,Wolves,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fulham,0.0,0.0,0.7451515211940662,1.2355906005302553,39,1.3234547104971317,1.486398748880946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3267338868713286e-05,0.0,2.1633669434356643e-05
GK,2023-03-01,Wolves,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Liverpool,0.0,0.0,0.7116698342433303,1.1761417754639734,39,1.194549258162736,1.251084887949863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.062193683499453e-05,0.0,2.0310968417497266e-05
GK,2023-03-04,Wolves,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Spurs,0.0,0.0,0.6943045483841155,1.0828740535309769,39,1.4223014066389312,1.3614347788748569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.779491794766379e-05,0.0,1.8897458973831894e-05
GK,2023-03-12,Wolves,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Newcastle,0.0,0.0,0.6639631822334241,1.0450147968396046,39,0.8751473459672612,1.180880412544397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5852232936887107e-05,0.0,1.7926116468443553e-05
GK,2023-03-18,Wolves,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leeds,0.0,0.0,0.6943098614225975,1.014387947234654,39,1.5175772158561085,1.3402584911492192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.329073815031439e-05,0.0,1.6645369075157196e-05
GK,2023-04-01,Wolves,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nott'm Forest,0.0,0.0,0.7665548614225974,1.2025894538303223,39,1.6271332825198863,1.6852725214581454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0533927293619034e-05,0.0,1.5266963646809517e-05
GK,2023-04-08,Wolves,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Chelsea,0.0,0.0,0.742587342104323,1.124765772101532,39,1.0417570104402454,1.0457732528064172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.894041486158896e-05,0.0,1.447020743079448e-05
GK,2023-04-15,Wolves,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Brentford,0.0,0.0,0.7480652240279859,1.1166700505888405,39,1.2670311805073016,1.5448065111826583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6906021128564958e-05,0.0,1.3453010564282479e-05
GK,2023-04-22,Wolves,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0257299449294805,0.0257299449294805,Leicester,0.0,0.0,0.7492073318919272,1.1808362942652355,39,1.7896314124236736,1.5507585146978795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4659106079645507e-05,0.0,1.2329553039822754e-05
GK,2023-04-25,Wolves,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Crystal Palace,0.0,0.0,0.7383446695624593,1.141981757482081,39,1.029065789450775,1.2845852425562172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3232791923906965e-05,0.0,1.1616395961953482e-05
GK,2023-04-29,Wolves,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1422547549009323,0.1422547549009323,Brighton,0.0,0.0,0.7679598557920623,1.1092340377968208,39,1.2998024370276895,1.0633445954614746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.186022934162149e-05,0.0,1.0930114670810745e-05
GK,2023-05-06,Wolves,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040592223405838,0.040592223405838,Aston Villa,0.0,0.0,0.7317344870074696,1.0643297830722185,39,1.0686591205527527,1.2135493433504976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.061298933096362e-05,0.0,1.030649466548181e-05
GK,2023-05-13,Wolves,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Man Utd,0.0,0.0,0.7385126787806631,0.9987885601881912,39,1.177783062970973,1.2049890226695308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9385087941477978e-05,0.0,9.692543970738989e-06
GK,2023-05-20,Wolves,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0584822446107864,0.0584822446107864,Everton,0.0,0.0,0.7053710619178303,0.9476899901646672,39,1.699072822993188,1.4637316732036956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7852306858966013e-05,0.0,8.926153429483007e-06
GK,2023-05-28,Wolves,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0651585608720779,0.0651585608720779,Arsenal,0.0,0.0,0.7220689953704997,0.9892287413940838,39,1.1722307131704532,1.2873310822437127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6754585561207937e-05,0.0,8.377292780603968e-06
GK,2023-08-14,Wolves,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Man Utd,0.0,0.0,0.6487499999999999,0.8655751487198233,39,1.032373461121954,1.0282296492747909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.58914717831871e-05,0.0,7.94573589159355e-06
GK,2023-08-19,Wolves,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.322572261095047,0.322572261095047,Brighton,0.0,0.0,0.668680564632878,1.0498782551298451,39,1.4040846506850604,0.9462877078415926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4957699882799369e-05,0.0,7.4788499413996844e-06
GK,2023-08-26,Wolves,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3390293717384338,0.3390293717384338,Everton,0.0,0.0,0.7177910091407136,1.1673934732386149,39,1.6679829255167695,1.2812938836333188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.385483994823519e-05,0.0,6.927419974117595e-06
GK,2023-09-03,Wolves,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Crystal Palace,0.0,0.0,0.7090427911009891,1.122719289083788,39,1.0251740825893203,0.9114512470074988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3184049098703637e-05,0.0,6.592024549351818e-06
GK,2023-09-16,Wolves,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Liverpool,0.0,0.0,0.7629177911009891,1.1173793779483143,39,1.110248340658954,1.0286163488817477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2479076671643933e-05,0.0,6.239538335821967e-06
GK,2023-09-23,Wolves,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Luton,0.0,0.0,0.7462703572561474,1.1164569557047752,39,2.193545282410221,2.31783203125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.107163108684691e-05,0.0,5.535815543423455e-06
GK,2023-09-30,Wolves,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Man City,0.0,0.0,0.7304677630661564,1.1093998362416784,39,0.7283635596407829,0.7933374426758039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.065043828379355e-05,0.0,5.325219141896775e-06
GK,2023-10-08,Wolves,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aston Villa,0.0,0.0,0.728778699046605,1.0119748567114686,39,1.1982811898969272,1.1787920847974052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0017516478588874e-05,0.0,5.008758239294437e-06
GK,2023-10-21,Wolves,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2247306257486343,0.2247306257486343,Bournemouth,0.0,0.0,0.7568881224880951,0.9929779996225352,39,1.933383783321372,1.9356302075203649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.048568693360174e-06,0.0,4.524284346680087e-06
GK,2023-10-28,Wolves,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Newcastle,0.0,0.0,0.8104924653138111,1.145105749669718,39,0.9083727128562504,0.8887411302059581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.642035991891751e-06,0.0,4.321017995945876e-06
GK,2023-11-04,Wolves,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0443483814597129,0.0443483814597129,Sheffield Utd,0.0,0.0,0.8721341655129453,1.2032175309610034,39,2.509750848293609,2.281447592675686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.606893257612944e-06,0.0,3.803446628806472e-06
GK,2023-11-11,Wolves,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0197701603174209,0.0197701603174209,Spurs,0.0,0.0,0.8525688650987486,1.192815339590878,39,1.4404365783789743,1.2675499522652771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.091909145571333e-06,0.0,3.5459545727856667e-06
GK,2023-11-27,Wolves,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fulham,0.0,0.0,0.8983188650987487,1.211213422142018,39,1.549712536847198,1.3916723342754236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.570408288867342e-06,0.0,3.285204144433671e-06
GK,2023-12-02,Wolves,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Arsenal,0.0,0.0,0.9402779230403704,1.241061744374266,39,0.8072939506521267,0.8369495262056806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.300324514635776e-06,0.0,3.150162257317888e-06
GK,2023-12-05,Wolves,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Burnley,0.0,0.0,0.9213599783325838,1.1884290263274826,39,2.0344267898343174,1.5961088080893386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.728485703914369e-06,0.0,2.8642428519571847e-06
GK,2023-12-09,Wolves,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1086278557777404,0.1086278557777404,Nott'm Forest,0.0,0.0,0.8992276252875768,1.147375398036547,39,1.7384157266297011,1.3988194766311417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2791955286219535e-06,0.0,2.6395977643109768e-06
GK,2023-12-17,Wolves,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07638431340456,0.07638431340456,West Ham,0.0,0.0,0.8992233247300585,1.1277034732819788,39,1.6272774852934022,1.5971946557987764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.853630055886456e-06,0.0,2.426815027943228e-06
GK,2023-12-24,Wolves,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Chelsea,0.0,0.0,0.8592333004293546,1.1204905391217317,39,1.368105583755524,1.464088111119831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.509969544847978e-06,0.0,2.254984772423989e-06
GK,2023-12-27,Wolves,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0108225950971245,0.0108225950971245,Brentford,0.0,0.0,0.9053893839038084,1.164179221731515,39,1.2534618406615627,1.3352171991697264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.218097954072342e-06,0.0,2.109048977036171e-06
GK,2023-12-30,Wolves,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9133436679840088,0.9133436679840088,Everton,0.0,0.0,0.9663893839038084,1.2161568190150758,39,1.3173065592181104,1.3559784926138194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.936193498877731e-06,0.0,1.9680967494388654e-06
GK,2024-01-22,Wolves,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Brighton,0.0,0.0,1.0283893839038083,1.3053872166381912,39,1.4089164590493095,1.3956158498207054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.660213952838563e-06,0.0,1.8301069764192815e-06
GK,2024-02-01,Wolves,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0227428376674652,0.0227428376674652,Man Utd,0.0,0.0,0.9976564586152148,1.224713814558417,39,1.29904890225537,1.5204059496934952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4022187531260224e-06,0.0,1.7011093765630112e-06
GK,2024-02-04,Wolves,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0804626196622848,0.0804626196622848,Chelsea,0.0,0.0,1.045781458615215,1.3166245877386151,39,1.437940145370027,1.707573208117401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1346756401399412e-06,0.0,1.5673378200699706e-06
GK,2024-02-10,Wolves,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Brentford,0.0,0.0,1.100656458615215,1.3570465142712882,39,1.5185552588461326,1.6139164876234613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8891935682128198e-06,0.0,1.4445967841064099e-06
GK,2024-02-17,Wolves,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Spurs,0.0,0.0,1.0674576070913746,1.354915699987377,39,1.638471712843986,1.4579186455457291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.665541790509426e-06,0.0,1.332770895254713e-06
GK,2024-02-25,Wolves,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sheffield Utd,0.0,0.0,1.1117597274933135,1.3705512374889548,39,2.436416911645623,1.9814465536155128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.371141798223967e-06,0.0,1.1855708991119836e-06
GK,2024-03-02,Wolves,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Newcastle,0.0,0.0,1.0853956783191454,1.326732332802835,39,1.5551831234249185,1.8398249149451005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1698906615968297e-06,0.0,1.0849453307984148e-06
GK,2024-03-09,Wolves,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fulham,0.0,0.0,1.0586718649255544,1.305890791202481,39,1.523944154908949,1.5343741847225412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0039852514629126e-06,0.0,1.0019926257314563e-06
GK,2024-03-30,Wolves,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0164827704429626,0.0164827704429626,Aston Villa,0.0,0.0,1.026844634330519,1.2639044423021708,39,1.410923458605417,1.3479755626975245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8657654277387487e-06,0.0,9.328827138693744e-07
GK,2024-04-02,Wolves,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Burnley,0.0,0.0,0.9544303415424412,1.2259163870143994,39,2.212498357275555,1.94936122099678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6716390848326515e-06,0.0,8.358195424163258e-07
GK,2024-04-06,Wolves,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0186403915286064,0.0186403915286064,West Ham,0.0,0.0,0.8887449805779013,1.1826768386375996,39,1.6960485194615456,1.837104883277575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5239851518144467e-06,0.0,7.619925759072234e-07
GK,2024-04-13,Wolves,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023108409717679,0.023108409717679,Nott'm Forest,0.0,0.0,0.906116175576718,1.2110922338078995,39,1.5141248530556553,1.4083970389620994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4126381525822536e-06,0.0,7.063190762911268e-07
GK,2024-04-20,Wolves,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0243077091872692,0.0243077091872692,Arsenal,0.0,0.0,0.9016201947177468,1.2097057045819122,39,0.5977388631859373,0.7378437318878468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3654707793391025e-06,0.0,6.827353896695513e-07
GK,2024-04-24,Wolves,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0313969291746616,0.0313969291746616,Bournemouth,0.0,0.0,0.8342002869482088,1.122242491509173,39,1.7129151824482651,1.5305095603378225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2547507365576063e-06,0.0,6.273753682788031e-07
GK,2024-04-27,Wolves,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4919358789920807,0.4919358789920807,Luton,0.0,0.0,0.7912693228663145,1.1407121800705264,39,2.419902210292987,2.021580402612615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1154268970588286e-06,0.0,5.577134485294143e-07
GK,2024-05-04,Wolves,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Man City,0.0,0.0,0.7898929268715356,1.1393731575617108,39,0.7029224591061716,0.895013293320708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0708673841081066e-06,0.0,5.354336920540533e-07
GK,2024-05-11,Wolves,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Crystal Palace,0.0,0.0,0.777772933711981,1.0357015128664968,39,1.185868077100937,1.264205086108401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0052747981291202e-06,0.0,5.026373990645601e-07
GK,2024-05-19,Wolves,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0730850249528884,0.0730850249528884,Liverpool,0.0,0.0,0.8146937033875933,1.1199888237581848,39,1.106960988819082,1.3274326356010844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.440939341452252e-07,0.0,4.720469670726126e-07
GK,2024-08-17,Wolves,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0448911525309085,0.0448911525309085,Arsenal,0.0,0.0,0.7783272514836264,1.0474902207884116,39,0.6278398479906461,0.730881604053014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.120249171185399e-07,0.0,4.5601245855926996e-07
GK,2024-08-25,Wolves,0.0,1.0,0.0,0.0,0.0,0.0241384115070104,0.0241384115070104,0.0,0.0,0.0,0.0241384115070104,0.0,Chelsea,0.0,0.012179347645786731,0.7595640117622717,1.0303039431898602,39,1.358629567090012,1.504785567759425,0.0120692057535052,0.0,0.008429937808608963,0.0,0.0010537422260761204,0.0,0.0011599378710273078,0.0,0.00020204245453371323,0.0,0.0006278923403049167
