,expected_goals,total_points,position,Full_Name,web_name,round,goals_scored,minutes,assists,clean_sheets,goals_conceded,yellow_cards,saves,bonus,defensive_contribution,expected_assists,expected_goal_involvements,expected_goals_conceded,value,GW,GOALS-XG,Assist-XA,defcon_hit,Type
6075,0.08,1.0,MID,Estêvão_Almeida de Oliveira Gonçalves,Estêvão,9.0,0.0,32.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.09,0.17,0.29,65.0,9,-0.08,-0.09,0,Players
6076,0.0,1.0,MID,Jamie_Bynoe-Gittens,Gittens,9.0,0.0,14.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.02,0.02,0.14,62.0,9,0.0,-0.02,0,Players
6078,0.04,2.0,MID,Moisés_Caicedo Corozo,Caicedo,9.0,0.0,90.0,0.0,0.0,2.0,0.0,0.0,0.0,9.0,0.16,0.2,1.31,59.0,9,-0.04,-0.16,0,Players
6079,0.07,1.0,MID,Tyrique_George,George,9.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.07,0.12,49.0,9,-0.07,0.0,0,Players
6082,0.0,0.0,MID,Andrey_Nascimento dos Santos,Andrey Santos,9.0,0.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.12,45.0,9,0.0,0.0,0,Players
6085,0.0,2.0,FWD,João Pedro_Junqueira de Jesus,,9.0,0.0,84.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.02,0.02,1.19,75.0,9,0.0,-0.02,0,Players
6088,0.22,2.0,FWD,Marc_Guiu Paz,Marc Guiu,9.0,0.0,75.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.22,1.16,43.0,9,-0.22,0.0,0,Players
6089,0.22,6.0,MID,Alejandro_Garnacho,Garnacho,9.0,1.0,57.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.04,0.26,1.02,64.0,9,0.78,-0.04,0,Players
6092,0.0,2.0,GKP,Dean_Henderson,Henderson,9.0,0.0,90.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.01,0.01,1.08,50.0,9,0.0,-0.01,0,Players
6095,0.0,2.0,DEF,Daniel_Muñoz,Muñoz,9.0,0.0,90.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.02,0.02,1.08,56.0,9,0.0,-0.02,0,Players
6096,0.01,4.0,DEF,Maxence_Lacroix,Lacroix,9.0,0.0,90.0,0.0,0.0,1.0,0.0,0.0,0.0,21.0,0.0,0.01,1.08,51.0,9,-0.01,0.0,1,Players
6097,0.0,2.0,DEF,Tyrick_Mitchell,Mitchell,9.0,0.0,90.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,0.03,0.03,1.08,50.0,9,0.0,-0.03,0,Players
6098,0.0,1.0,DEF,Borna_Sosa,Sosa,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,9,0.0,0.0,0,Players
6099,0.09,4.0,DEF,Marc_Guéhi,Guéhi,9.0,0.0,90.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,0.01,0.1,1.08,49.0,9,-0.09,-0.01,1,Players
6100,0.0,2.0,DEF,Chris_Richards,Richards,9.0,0.0,90.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,0.01,0.01,1.08,45.0,9,0.0,-0.01,0,Players
6105,0.02,2.0,MID,Ismaïla_Sarr,Sarr,9.0,0.0,90.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,0.01,0.03,1.08,65.0,9,-0.02,-0.01,0,Players
6108,0.0,1.0,MID,Will_Hughes,Hughes,9.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.03,0.03,0.0,49.0,9,0.0,-0.03,0,Players
6109,0.0,2.0,MID,Daichi_Kamada,Kamada,9.0,0.0,73.0,0.0,0.0,1.0,0.0,0.0,0.0,11.0,0.02,0.02,1.08,50.0,9,0.0,-0.02,0,Players
6110,0.0,1.0,MID,Jefferson_Lerma Solís,Lerma,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01,0.01,0.0,49.0,9,0.0,-0.01,0,Players
6111,0.02,2.0,MID,Adam_Wharton,Wharton,9.0,0.0,90.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,0.06,0.08,1.08,50.0,9,-0.02,-0.06,0,Players
6121,0.14,2.0,FWD,Jean-Philippe_Mateta,Mateta,9.0,0.0,90.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.01,0.15,1.08,76.0,9,-0.14,-0.01,0,Players
6122,0.19,1.0,FWD,Eddie_Nketiah,Nketiah,9.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.08,0.27,0.24,54.0,9,-0.19,-0.08,0,Players
6126,0.0,1.0,MID,Yéremy_Pino Santos,Yeremy,9.0,0.0,58.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.01,0.01,0.84,59.0,9,0.0,-0.01,0,Players
6128,0.0,1.0,FWD,Christantus_Uche,Uche,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,55.0,9,0.0,0.0,0,Players
6129,0.21,2.0,MID,Kiernan_Dewsbury-Hall,Dewsbury-Hall,9.0,0.0,90.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.54,0.75,2.08,50.0,9,-0.21,-0.54,0,Players
6130,0.0,1.0,GKP,Jordan_Pickford,Pickford,9.0,0.0,90.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,2.08,55.0,9,0.0,0.0,0,Players
6134,0.0,1.0,DEF,James_Tarkowski,Tarkowski,9.0,0.0,90.0,0.0,0.0,3.0,0.0,0.0,0.0,7.0,0.06,0.06,2.08,55.0,9,0.0,-0.06,0,Players
6135,0.01,1.0,DEF,Vitalii_Mykolenko,Mykolenko,9.0,0.0,90.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,0.04,0.05,2.08,49.0,9,-0.01,-0.04,0,Players
6136,0.0,1.0,DEF,Jake_O'Brien,O'Brien,9.0,0.0,65.0,0.0,0.0,2.0,0.0,0.0,0.0,9.0,0.0,0.0,1.66,50.0,9,0.0,0.0,0,Players
6138,0.0,1.0,DEF,Michael_Keane,Keane,9.0,0.0,90.0,0.0,0.0,3.0,0.0,0.0,0.0,7.0,0.01,0.01,2.08,45.0,9,0.0,-0.01,0,Players
6142,0.17,2.0,MID,Iliman_Ndiaye,Ndiaye,9.0,0.0,90.0,0.0,0.0,3.0,0.0,0.0,0.0,10.0,0.56,0.73,2.08,65.0,9,-0.17,-0.56,0,Players
6144,0.0,1.0,MID,Carlos_Alcaraz Durán,Alcaraz,9.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42,52.0,9,0.0,0.0,0,Players
6145,0.08,2.0,MID,Idrissa Gana_Gueye,,9.0,0.0,85.0,0.0,0.0,2.0,0.0,0.0,0.0,11.0,0.02,0.1,1.66,54.0,9,-0.08,-0.02,0,Players
6146,0.11,1.0,MID,James_Garner,Garner,9.0,0.0,90.0,0.0,0.0,3.0,1.0,0.0,0.0,10.0,0.13,0.24,2.08,50.0,9,-0.11,-0.13,0,Players
6153,0.03,1.0,FWD,Thierno_Barry,Barry,9.0,0.0,24.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.01,0.04,0.42,57.0,9,-0.03,-0.01,0,Players
6154,0.56,2.0,FWD,Norberto Bercique_Gomes Betuncal,,9.0,0.0,65.0,0.0,0.0,2.0,0.0,0.0,0.0,5.0,0.0,0.56,1.66,53.0,9,-0.56,0.0,0,Players
6157,0.15,1.0,MID,Jack_Grealish,Grealish,9.0,0.0,90.0,0.0,0.0,3.0,1.0,0.0,0.0,10.0,0.09,0.24,2.08,69.0,9,-0.15,-0.09,0,Players
6163,0.2,1.0,MID,Merlin_Röhl,Röhl,9.0,0.0,24.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.01,0.21,0.42,50.0,9,-0.2,-0.01,0,Players
6164,0.0,2.0,GKP,Bernd_Leno,Leno,9.0,0.0,90.0,0.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,2.14,50.0,9,0.0,0.0,0,Players
6168,0.0,1.0,DEF,Calvin_Bassey,Bassey,9.0,0.0,90.0,0.0,0.0,2.0,0.0,0.0,0.0,8.0,0.0,0.0,2.14,45.0,9,0.0,0.0,0,Players
6169,0.0,1.0,DEF,Timothy_Castagne,Castagne,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.02,44.0,9,0.0,0.0,0,Players
6170,0.0,1.0,DEF,Issa_Diop,Diop,9.0,0.0,90.0,0.0,0.0,2.0,0.0,0.0,0.0,6.0,0.01,0.01,2.14,44.0,9,0.0,-0.01,0,Players
6172,0.0,2.0,DEF,Kenny_Tete,Tete,9.0,0.0,90.0,0.0,0.0,2.0,1.0,0.0,0.0,10.0,0.01,0.01,2.12,45.0,9,0.0,-0.01,1,Players
6174,0.1,1.0,MID,Alex_Iwobi,Iwobi,9.0,0.0,90.0,0.0,0.0,2.0,1.0,0.0,0.0,4.0,0.01,0.11,2.12,65.0,9,-0.1,-0.01,0,Players
6175,0.1,1.0,MID,Emile_Smith Rowe,Smith Rowe,9.0,0.0,45.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.03,0.13,0.93,57.0,9,-0.1,-0.03,0,Players
6176,0.06,2.0,MID,Adama_Traoré Diarra,Adama,9.0,0.0,75.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.02,0.08,1.32,52.0,9,-0.06,-0.02,0,Players
6178,0.0,4.0,MID,Ryan_Sessegnon,Sessegnon,9.0,0.0,90.0,0.0,0.0,2.0,0.0,0.0,0.0,14.0,0.05,0.05,2.14,54.0,9,0.0,-0.05,1,Players
6180,0.04,2.0,MID,Sander_Berge,Berge,9.0,0.0,90.0,0.0,0.0,2.0,0.0,0.0,0.0,7.0,0.02,0.06,2.14,49.0,9,-0.04,-0.02,0,Players
6181,0.0,1.0,MID,Tom_Cairney,Cairney,9.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.51,49.0,9,0.0,0.0,0,Players
6182,0.53,9.0,MID,Saša_Lukić,Lukić,9.0,1.0,84.0,0.0,0.0,1.0,0.0,0.0,2.0,8.0,0.07,0.6,1.63,50.0,9,0.47,-0.07,0,Players
6185,0.0,1.0,MID,Josh_King,King,9.0,0.0,14.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.82,45.0,9,0.0,0.0,0,Players
6187,0.71,5.0,FWD,Raúl_Jiménez,Raúl,9.0,0.0,90.0,1.0,0.0,2.0,0.0,0.0,0.0,5.0,0.03,0.74,2.14,62.0,9,-0.71,0.97,0,Players
6191,0.0,1.0,MID,Kevin_Santos Lopes de Macedo,Kevin,9.0,0.0,45.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,0.07,0.07,1.2,60.0,9,0.0,-0.07,0,Players
6192,0.0,1.0,FWD,Jonah_Kusi-Asare,Kusi-Asare,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,45.0,9,0.0,0.0,0,Players
6196,0.03,2.0,DEF,Jayden_Bogle,Bogle,9.0,0.0,90.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,0.17,0.2,0.65,45.0,9,-0.03,-0.17,0,Players
6198,0.0,4.0,DEF,Jaka_Bijol,Bijol,9.0,0.0,90.0,0.0,0.0,1.0,0.0,0.0,0.0,14.0,0.0,0.0,0.65,39.0,9,0.0,0.0,1,Players
6201,0.0,1.0,DEF,Gabriel_Gudmundsson,Gudmundsson,9.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.11,0.11,0.1,40.0,9,0.0,-0.11,0,Players
6202,0.25,13.0,DEF,Joe_Rodon,Rodon,9.0,1.0,90.0,0.0,0.0,1.0,0.0,0.0,3.0,11.0,0.0,0.25,0.65,41.0,9,0.75,0.0,1,Players
6204,0.57,11.0,MID,Brenden_Aaronson,Aaronson,9.0,1.0,86.0,0.0,1.0,0.0,0.0,0.0,3.0,9.0,0.26,0.83,0.58,54.0,9,0.43000000000000005,-0.26,0,Players
6206,0.08,1.0,MID,Jack_Harrison,Harrison,9.0,0.0,45.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.01,0.09,0.31,52.0,9,-0.08,-0.01,0,Players
6207,0.0,1.0,MID,Daniel_James,James,9.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,53.0,9,0.0,0.0,0,Players
6208,0.23,4.0,MID,Ethan_Ampadu,Ampadu,9.0,0.0,90.0,0.0,0.0,1.0,0.0,0.0,0.0,14.0,0.01,0.24,0.65,49.0,9,-0.23,-0.01,1,Players
6210,0.0,0.0,MID,Ilia_Gruev,Gruev,9.0,0.0,18.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.22,48.0,9,0.0,0.0,0,Players
6212,0.07,3.0,MID,Tanaka_Ao,Tanaka,9.0,0.0,71.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.01,0.08,0.43,48.0,9,-0.07,-0.01,0,Players
6219,0.0,1.0,FWD,Lukas_Nmecha,Nmecha,9.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,50.0,9,0.0,0.0,0,Players
6220,0.0,6.0,MID,Sean_Longstaff,Longstaff,9.0,0.0,90.0,1.0,0.0,1.0,0.0,0.0,1.0,10.0,0.18,0.18,0.65,49.0,9,0.0,0.8200000000000001,0,Players
6222,0.0,1.0,GKP,Lucas Estella_Perri,,9.0,0.0,90.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.65,45.0,9,0.0,0.0,0,Players
6223,0.1,2.0,FWD,Dominic_Calvert-Lewin,Calvert-Lewin,9.0,0.0,86.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.02,0.12,0.58,55.0,9,-0.1,-0.02,0,Players
6224,0.2,4.0,MID,Noah_Okafor,Okafor,9.0,0.0,45.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.01,0.21,0.34,55.0,9,-0.2,0.99,0,Players
6225,0.0,0.0,DEF,James_Justin,Justin,9.0,0.0,46.0,0.0,0.0,1.0,1.0,0.0,0.0,8.0,0.0,0.0,0.55,40.0,9,0.0,0.0,0,Players
6228,0.0,2.0,GKP,Giorgi_Mamardashvili,Mamardashvili,9.0,0.0,90.0,0.0,0.0,3.0,0.0,5.0,0.0,0.0,0.0,0.0,2.75,43.0,9,0.0,0.0,0,Players
6232,0.6,6.0,DEF,Milos_Kerkez,Kerkez,9.0,1.0,60.0,0.0,0.0,3.0,1.0,0.0,0.0,4.0,0.02,0.62,2.37,58.0,9,0.4,-0.02,0,Players
6233,0.0,1.0,DEF,Andrew_Robertson,Robertson,9.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.01,0.01,0.39,58.0,9,0.0,-0.01,0,Players
6234,0.0,3.0,DEF,Virgil_van Dijk,Virgil,9.0,0.0,90.0,0.0,0.0,3.0,0.0,0.0,0.0,16.0,0.03,0.03,2.75,60.0,9,0.0,-0.03,1,Players
6235,0.0,3.0,DEF,Ibrahima_Konaté,Konaté,9.0,0.0,90.0,0.0,0.0,3.0,0.0,0.0,0.0,10.0,0.01,0.01,2.75,54.0,9,0.0,-0.01,1,Players
6236,0.0,4.0,DEF,Conor_Bradley,Bradley,9.0,0.0,61.0,1.0,0.0,3.0,0.0,0.0,0.0,5.0,0.02,0.02,2.37,50.0,9,0.0,0.98,0,Players
6237,0.13,1.0,DEF,Joe_Gomez,Gomez,9.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.2,0.21,49.0,9,-0.13,-0.07,0,Players
6242,0.68,6.0,MID,Mohamed_Salah,M.Salah,9.0,1.0,90.0,0.0,0.0,3.0,1.0,0.0,0.0,2.0,0.06,0.74,2.75,143.0,9,0.31999999999999995,-0.06,0,Players
6243,0.18,2.0,MID,Florian_Wirtz,Wirtz,9.0,0.0,82.0,0.0,0.0,3.0,0.0,0.0,0.0,6.0,0.13,0.31,2.54,81.0,9,-0.18,-0.13,0,Players
6245,0.04,2.0,MID,Cody_Gakpo,Gakpo,9.0,0.0,60.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.48,0.52,2.37,75.0,9,-0.04,-0.48,0,Players
6246,0.08,1.0,MID,Federico_Chiesa,Chiesa,9.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.01,0.09,0.39,64.0,9,-0.08,-0.01,0,Players
6247,0.17,1.0,MID,Alexis_Mac Allister,Mac Allister,9.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.06,0.23,0.39,63.0,9,-0.17,-0.06,0,Players
6248,0.03,10.0,MID,Dominik_Szoboszlai,Szoboszlai,9.0,0.0,90.0,1.0,0.0,3.0,0.0,0.0,3.0,22.0,0.23,0.26,2.75,65.0,9,-0.03,0.77,1,Players
6249,0.04,2.0,MID,Curtis_Jones,C.Jones,9.0,0.0,69.0,0.0,0.0,3.0,0.0,0.0,0.0,11.0,0.05,0.09,2.54,54.0,9,-0.04,-0.05,0,Players
6259,0.35,2.0,FWD,Hugo_Ekitiké,Ekitiké,9.0,0.0,90.0,0.0,0.0,3.0,0.0,0.0,0.0,5.0,0.01,0.36,2.75,86.0,9,-0.35,-0.01,0,Players
6260,0.0,1.0,MID,Rio_Ngumoha,Ngumoha,9.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.21,45.0,9,0.0,-0.01,0,Players
6268,0.07,2.0,DEF,Joško_Gvardiol,Gvardiol,9.0,0.0,90.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.05,0.12,0.81,59.0,9,-0.07,-0.05,0,Players
6272,0.03,2.0,DEF,Matheus_Nunes,Matheus N.,9.0,0.0,90.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,0.04,0.07,0.81,53.0,9,-0.03,-0.04,0,Players
6273,0.13,4.0,DEF,Rúben_Gato Alves Dias,Rúben,9.0,0.0,90.0,0.0,0.0,1.0,0.0,0.0,0.0,12.0,0.02,0.15,0.81,55.0,9,-0.13,-0.02,1,Players
6274,0.0,2.0,DEF,John_Stones,Stones,9.0,0.0,60.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.02,0.02,0.54,55.0,9,0.0,-0.02,0,Players
6276,0.13,1.0,DEF,Nico_O'Reilly,O’Reilly,9.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.07,0.2,0.27,49.0,9,-0.13,-0.07,0,Players
6278,0.0,1.0,MID,Omar_Marmoush,Marmoush,9.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,9,0.0,0.0,0,Players
6279,0.27,1.0,MID,Phil_Foden,Foden,9.0,0.0,90.0,0.0,0.0,1.0,1.0,0.0,0.0,6.0,0.3,0.57,0.81,81.0,9,-0.27,-0.3,0,Players
6280,0.07,1.0,MID,Sávio_'Savinho' Moreira de Oliveira,Savinho,9.0,0.0,83.0,0.0,0.0,1.0,1.0,0.0,0.0,8.0,0.1,0.17,0.81,69.0,9,-0.07,-0.1,0,Players
6281,0.0,2.0,MID,Bernardo_Veiga de Carvalho e Silva,Bernardo,9.0,0.0,60.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,0.13,0.13,0.54,63.0,9,0.0,-0.13,0,Players
6282,0.07,1.0,MID,Rayan_Cherki,Cherki,9.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.12,0.0,63.0,9,-0.07,-0.05,0,Players
6283,0.0,1.0,MID,Jérémy_Doku,Doku,9.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.24,0.24,0.27,66.0,9,0.0,-0.24,0,Players
6287,0.12,0.0,MID,Nico_González Iglesias,N.Gonzalez,9.0,0.0,29.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,0.02,0.14,0.27,59.0,9,-0.12,-0.02,0,Players
6288,0.0,2.0,MID,Oscar_Bobb,Bobb,9.0,0.0,60.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,0.02,0.02,0.54,54.0,9,0.0,-0.02,0,Players
6290,0.07,1.0,MID,Tijjani_Reijnders,Reijnders,9.0,0.0,75.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.03,0.1,0.81,57.0,9,-0.07,-0.03,0,Players
6293,0.23,2.0,FWD,Erling_Haaland,Haaland,9.0,0.0,90.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.01,0.24,0.81,147.0,9,-0.23,-0.01,0,Players
6294,0.0,2.0,GKP,Gianluigi_Donnarumma,Donnarumma,9.0,0.0,90.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.81,57.0,9,0.0,0.0,0,Players
6298,0.56,15.0,MID,Bryan_Mbeumo,Mbeumo,9.0,2.0,90.0,0.0,0.0,2.0,0.0,0.0,3.0,7.0,0.24,0.8,1.12,80.0,9,1.44,-0.24,0,Players
6304,0.0,1.0,DEF,Matthijs_de Ligt,De Ligt,9.0,0.0,90.0,0.0,0.0,2.0,0.0,0.0,0.0,8.0,0.0,0.0,1.12,50.0,9,0.0,0.0,0,Players
6308,0.03,1.0,DEF,Diogo_Dalot Teixeira,Dalot,9.0,0.0,90.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,0.08,0.11,1.12,44.0,9,-0.03,-0.08,0,Players
6309,0.0,-1.0,DEF,Patrick_Dorgu,Dorgu,9.0,0.0,20.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.56,44.0,9,0.0,0.0,0,Players
6311,0.0,9.0,DEF,Luke_Shaw,Shaw,9.0,0.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.56,45.0,9,0.0,1.0,0,Players
6312,0.0,1.0,DEF,Leny_Yoro,Yoro,9.0,0.0,90.0,0.0,0.0,2.0,0.0,0.0,0.0,6.0,0.01,0.01,1.12,45.0,9,0.0,-0.01,0,Players
6315,0.0,3.0,DEF,Ayden_Heaven,Heaven,9.0,0.0,25.0,1.0,0.0,2.0,0.0,0.0,0.0,3.0,0.08,0.08,0.56,39.0,9,0.0,0.92,0,Players
6317,0.38,4.0,MID,Bruno_Borges Fernandes,B.Fernandes,9.0,0.0,90.0,0.0,0.0,2.0,0.0,0.0,0.0,15.0,0.19,0.57,1.12,89.0,9,-0.38,-0.19,1,Players
6318,0.09,8.0,MID,Matheus_Santos Carneiro Da Cunha,Cunha,9.0,1.0,81.0,0.0,0.0,1.0,0.0,0.0,1.0,8.0,0.3,0.39,0.8,79.0,9,0.91,-0.3,0,Players
6320,0.0,3.0,MID,Amad_Diallo,Amad,9.0,0.0,69.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.01,0.01,0.56,63.0,9,0.0,-0.01,0,Players
6323,0.02,15.0,MID,Carlos Henrique_Casimiro,,9.0,1.0,69.0,1.0,1.0,0.0,0.0,0.0,2.0,12.0,0.02,0.04,0.56,55.0,9,0.98,0.98,1,Players
6324,0.0,1.0,MID,Kobbie_Mainoo,Mainoo,9.0,0.0,20.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,0.01,0.01,0.56,48.0,9,0.0,-0.01,0,Players
6325,0.0,1.0,MID,Manuel_Ugarte Ribeiro,Ugarte,9.0,0.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.32,48.0,9,0.0,0.0,0,Players
6332,0.0,1.0,FWD,Joshua_Zirkzee,Zirkzee,9.0,0.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.32,58.0,9,0.0,0.0,0,Players
6335,0.21,4.0,FWD,Benjamin_Sesko,Šeško,9.0,0.0,81.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,0.01,0.22,0.8,73.0,9,-0.21,0.99,0,Players
6336,0.0,2.0,GKP,Senne_Lammens,Lammens,9.0,0.0,90.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,1.12,50.0,9,0.0,0.0,0,Players
6339,0.0,3.0,GKP,Nick_Pope,Pope,9.0,0.0,90.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,1.53,52.0,9,0.0,0.0,0,Players
6343,0.0,1.0,DEF,Fabian_Schär,Schär,9.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.01,0.01,0.18,54.0,9,0.0,-0.01,0,Players
6344,0.0,2.0,DEF,Sven_Botman,Botman,9.0,0.0,60.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,1.35,49.0,9,0.0,0.0,0,Players
6345,0.0,2.0,DEF,Dan_Burn,Burn,9.0,0.0,90.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.01,0.01,1.53,51.0,9,0.0,-0.01,0,Players
6347,0.0,2.0,DEF,Kieran_Trippier,Trippier,9.0,0.0,90.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,0.26,0.26,1.53,50.0,9,0.0,-0.26,0,Players
6354,0.0,2.0,MID,Anthony_Gordon,Gordon,9.0,0.0,75.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.42,0.42,1.53,75.0,9,0.0,-0.42,0,Players
6355,0.17,1.0,MID,Anthony_Elanga,Elanga,9.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.07,0.24,0.0,68.0,9,-0.17,-0.07,0,Players
6356,0.0,1.0,MID,Harvey_Barnes,Barnes,9.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.18,64.0,9,0.0,-0.05,0,Players
6357,0.8,10.0,MID,Bruno_Guimarães Rodriguez Moura,Bruno G.,9.0,1.0,90.0,0.0,0.0,1.0,0.0,0.0,3.0,9.0,0.1,0.9,1.53,65.0,9,0.19999999999999996,-0.1,0,Players
6358,0.49,8.0,MID,Jacob_Murphy,J.Murphy,9.0,1.0,60.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,0.03,0.52,1.35,62.0,9,0.51,-0.03,0,Players
6359,0.07,4.0,MID,Joelinton Cássio_Apolinário de Lira,,9.0,0.0,90.0,0.0,0.0,1.0,0.0,0.0,0.0,13.0,0.03,0.1,1.53,59.0,9,-0.07,-0.03,1,Players
6360,0.08,1.0,MID,Sandro_Tonali,Tonali,9.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.01,0.09,0.18,54.0,9,-0.08,-0.01,0,Players
6365,0.0,2.0,MID,Lewis_Miley,L.Miley,9.0,0.0,60.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.01,0.01,1.35,44.0,9,0.0,-0.01,0,Players
6367,0.13,4.0,FWD,William_Osula,Osula,9.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.13,0.0,55.0,9,-0.13,1.0,0,Players
6370,0.04,2.0,DEF,Malick_Thiaw,Thiaw,9.0,0.0,90.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,0.24,0.28,1.53,49.0,9,-0.04,-0.24,0,Players
6372,0.39,2.0,FWD,Nick_Woltemade,Woltemade,9.0,0.0,85.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.01,0.4,1.53,74.0,9,-0.39,-0.01,0,Players
