,name,code,id,kickoff_time,XG,Round_XG,Round_XA,XGC,was_home,opponent,Clean_Sheet,Result,Threat,saves,ict_index,red_cards,defensive_contribution,Threat_against,Defcon_against,Saves_against,ICT_against,Plain_XG,Plain_XGC,Plain_GS,Plain_GC,XG_DEF,XG_MID,XG_FORWARD,Plain_GS_capped,Plain_GS_roll8,Plain_GS_roll18,Plain_GS_roll30,Plain_GC_capped,Plain_GC_roll8,Plain_GC_roll18,Plain_GC_roll30,Plain_XGC_capped,Plain_XGC_roll8,Plain_XGC_roll18,Plain_XGC_roll30,Plain_XG_capped,Plain_XG_roll8,Plain_XG_roll18,Plain_XG_roll30,Threat_capped,Threat_roll8,Threat_roll18,Threat_roll30,Threat_against_capped,Threat_against_roll8,Threat_against_roll18,Threat_against_roll30,Offensive_Index,Defensive_Index,XGA,XGCA,XGH,XGCH,XG_avg,XGC_avg,Rolling_Threat,Rolling_Saves,Rolling_ict_index,Rolling_Defcon_for,Rolling_Threat_Against,Rolling_Defcon_against,Rolling_ICT_Against,Rolling_Saves_Against,XG_slope,XGC_slope,Rolling_XG,Rolling_XGC,XG_neutral_slope,XGC_neutral_slope,Elo_Rating,XG_pred,XG_pred_rolling_error,XGC_pred,XGC_pred_rolling_error,cluster,XG_vs_cluster_0,XG_vs_cluster_1,XG_vs_cluster_2,XG_vs_cluster_3,XGC_vs_cluster_0,XGC_vs_cluster_1,XGC_vs_cluster_2,XGC_vs_cluster_3,kickoff_date,roll10_deep,roll10_deep_allowed,roll10_xpts,roll10_ppda,roll10_ppda_allowed
12,Chelsea,8,6,2022-08-06 16:30:00+00:00,1.0,1.0,1.0,0.256,False,11.0,1,2,217.0,3.0,63.0,0.0,0.0,128.0,0.0,5.0,41.8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,217.0,217.0,217.0,217.0,128.0,128.0,128.0,128.0,0.934,0.5760000000000001,1.5501698412770133,1.4022374378923848,1.5501698412770133,1.4022374378923848,1.2420849206385067,0.9891187189461924,1.5,3.0,60.0,77.0,1.5,76.70895388748566,41.8,5.0,-0.0014199107755291944,-0.0004752344248444542,1.5,1.5,-0.0014366687136999519,-0.0006825985141643858,1000.0,1.619687495458243,0.0,1.619687495458243,0.0,2,0.0,3.0,1.125,1.5,1.942,1.036,1.77575,0.624,2022-08-06,0.22727272727272727,0.058620689655172406,0.8605694998025063,0.011330072088440307,0.1792617130187807
13,Everton,11,8,2022-08-06 16:30:00+00:00,0.0,0.0,0.0,1.234,True,8.0,0,0,128.0,5.0,41.8,0.0,0.0,217.0,0.0,3.0,63.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.4,0.4,0.4,0.4,1.0,1.0,1.0,1.0,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,128.0,128.0,128.0,128.0,217.0,217.0,217.0,217.0,0.5760000000000001,0.934,1.2773687076227818,1.436873929814962,1.2773687076227818,1.436873929814962,0.9266843538113908,1.185436964907481,1.5,5.0,60.0,77.0,1.5,76.70895388748566,63.0,3.0,-0.0014199107755291944,-0.0004752344248444542,1.5,1.5,-0.0014366687136999519,-0.0006825985141643858,1000.0,1.1186753124385338,0.0,1.1186753124385338,0.0,3,0.0,3.0,1.125,1.3333333333333333,1.942,1.036,1.77575,0.5013333333333333,2022-08-06,0.04545454545454544,0.23793103448275865,0.09756185141297714,0.1449895162567596,0.04243183844422567
14,Man Utd,1,14,2022-08-07 13:00:00+00:00,0.0,0.0,0.0,2.014,True,36.0,0,0,282.0,2.0,63.7,0.0,0.0,207.0,0.0,5.0,66.4,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.4,0.4,0.4,0.4,2.0,2.0,2.0,2.0,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,282.0,282.0,282.0,282.0,207.0,207.0,207.0,207.0,0.8840000000000001,1.214,1.475513388408428,1.4700048832839203,1.475513388408428,1.4700048832839203,1.179756694204214,1.3420024416419605,1.5,2.0,60.0,77.0,1.5,76.70895388748566,66.4,5.0,-0.0014199107755291944,-0.0004752344248444542,1.5,1.5,-0.0014366687136999519,-0.0006825985141643858,1000.0,1.4825773891798495,0.0,1.4825773891798495,0.0,2,0.0,3.0,1.0,1.3333333333333333,1.942,1.036,1.7155555555555555,0.5013333333333333,2022-08-07,0.22727272727272727,0.14827586206896554,0.37056985888182703,0.10105329920925668,0.13123533320122166
15,Leicester,13,10,2022-08-07 13:00:00+00:00,2.0,2.0,2.0,1.7440000000000002,True,94.0,0,1,133.0,1.0,52.7,0.0,0.0,72.0,0.0,3.0,37.5,0.0,0.0,2.0,2.0,0.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,133.0,133.0,133.0,133.0,72.0,72.0,72.0,72.0,1.066,0.944,1.3281665050073972,1.686295363883072,1.3281665050073972,1.686295363883072,1.1970832525036983,1.315147681941536,1.5,1.0,60.0,77.0,1.5,76.70895388748566,37.5,3.0,-0.0014199107755291944,-0.0004752344248444542,1.5,1.5,-0.0014366687136999519,-0.0006825985141643858,1000.0,1.2119678696187273,0.0,1.2119678696187273,0.0,3,0.0,3.0,0.9,1.3333333333333333,1.942,1.036,1.7454,0.5013333333333333,2022-08-07,0.13636363636363638,0.058620689655172406,0.27060217602068304,0.2763058848553187,0.4199114167407275
16,Brighton,36,5,2022-08-07 13:00:00+00:00,2.0,2.0,2.0,1.364,False,1.0,0,2,207.0,5.0,66.4,0.0,0.0,282.0,0.0,2.0,63.7,0.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,207.0,207.0,207.0,207.0,282.0,282.0,282.0,282.0,1.214,1.064,1.5267732774072418,1.4151337742716796,1.5267732774072418,1.4151337742716796,1.370386638703621,1.2395668871358398,1.5,5.0,60.0,77.0,1.5,76.70895388748566,63.7,2.0,-0.0014199107755291944,-0.0004752344248444542,1.5,1.5,-0.0014366687136999519,-0.0006825985141643858,1000.0,1.5767185994623356,0.0,1.5767185994623356,0.0,2,0.0,3.0,1.0,1.3333333333333333,1.942,1.036,1.7452727272727273,0.5013333333333333,2022-08-07,0.13636363636363638,0.23793103448275865,0.5526230744371432,0.09807593651556143,0.1342833195704321
17,Brentford,94,4,2022-08-07 13:00:00+00:00,2.0,2.0,2.0,1.866,False,13.0,0,1,72.0,3.0,37.5,0.0,0.0,133.0,0.0,1.0,52.7,0.0,0.0,2.0,2.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,72.0,72.0,72.0,72.0,133.0,133.0,133.0,133.0,0.944,1.066,1.5181027688051274,1.472887578753669,1.5181027688051274,1.472887578753669,1.2310513844025637,1.2694437893768344,1.5,3.0,60.0,77.0,1.5,76.70895388748566,52.7,1.0,-0.0014199107755291944,-0.0004752344248444542,1.5,1.5,-0.0014366687136999519,-0.0006825985141643858,1000.0,1.5607948003767256,0.0,1.5607948003767256,0.0,2,0.0,3.0,1.0833333333333333,1.3333333333333333,1.942,1.036,1.7135,0.5013333333333333,2022-08-07,0.04545454545454544,0.14827586206896554,0.6238285037164709,0.3800632217524129,0.3136929337733689
18,West Ham,21,19,2022-08-07 15:30:00+00:00,0.0,0.0,0.0,1.924,True,43.0,0,0,77.0,0.0,24.8,0.0,0.0,162.0,0.0,1.0,55.7,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.4,0.4,0.4,0.4,2.0,2.0,2.0,2.0,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,77.0,77.0,77.0,77.0,162.0,162.0,162.0,162.0,0.474,1.124,1.3076625729273943,1.55452129547029,1.3076625729273943,1.55452129547029,0.8908312864636972,1.339260647735145,1.5,0.0,60.0,77.0,1.5,76.70895388748566,55.7,1.0,-0.0014199107755291944,-0.0004752344248444542,1.5,1.5,-0.0014366687136999519,-0.0006825985141643858,1000.0,1.174311428700449,0.0,1.174311428700449,0.0,3,0.0,3.0,1.0833333333333333,1.5,1.942,1.036,1.7135,0.8425,2022-08-07,0.0,0.41724137931034483,0.0,0.46718844127178083,0.49732320954638876
19,Man City,43,13,2022-08-07 15:30:00+00:00,2.0,2.0,1.0,0.154,False,21.0,1,2,162.0,1.0,55.7,0.0,0.0,77.0,0.0,0.0,24.8,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,162.0,162.0,162.0,162.0,77.0,77.0,77.0,77.0,1.124,0.474,1.8182190316268405,1.2137137847137534,1.8182190316268405,1.2137137847137534,1.4711095158134202,0.8438568923568767,1.5,1.0,60.0,77.0,1.5,76.70895388748566,24.8,0.0,-0.0014199107755291944,-0.0004752344248444542,1.5,1.5,-0.0014366687136999519,-0.0006825985141643858,1000.0,2.1119725098748217,0.0,2.1119725098748217,0.0,0,0.0,3.0,1.0833333333333333,1.5,1.933,1.036,1.7135,0.8425,2022-08-07,0.40909090909090906,0.013793103448275862,0.9999999999999999,0.45568133680695866,0.5091032649733371
20,Aston Villa,7,2,2022-08-13 11:30:00+00:00,2.0,2.0,2.0,1.256,True,11.0,0,2,199.0,4.0,64.0,0.0,0.0,228.0,0.0,1.0,51.5,0.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,1.2,1.2,1.2,1.0,1.5,1.5,1.5,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,199.0,170.0,170.0,170.0,228.0,159.5,159.5,159.5,0.9000000000000001,0.969,0.7329240451719106,1.56889373112702,1.1589210451719103,1.485101511593912,0.9229612725859552,1.2479988106802329,1.41,2.5124426793422563,41.8,76.87525236036308,0.91,76.70895388748566,47.1,1.495852440219248,-0.0713592477028153,0.0154520101618145,0.0,1.7819999999999998,-0.046,0.0154520101618145,958.91003416,1.7410303948315693,0.0,1.5132693884901829,0.0,3,0.0,3.0,0.9479166666666666,1.6,1.933,1.036,1.7220625,0.7048,2022-08-13,0.42307692307692313,0.06551724137931035,0.4511831663614493,0.030457265797526,0.19686069759982178
21,Everton,11,8,2022-08-13 11:30:00+00:00,0.0,0.0,1.0,1.998,False,7.0,0,0,228.0,1.0,51.5,0.0,0.0,199.0,0.0,4.0,64.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.4,0.4,0.4,0.4,2.0,1.5,1.5,1.5,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,228.0,178.0,178.0,178.0,199.0,208.0,208.0,208.0,0.6759999999999999,1.0659999999999998,1.0100687076227817,1.3894727298149618,0.5886866703543877,1.3039691609309552,0.7376888444942923,1.2063604726864792,1.28,2.9836601803143257,41.8,76.87525236036308,2.17,76.70895388748566,63.5,3.5040849549214186,-0.0375244026967749,-0.0264495296308664,0.0,1.234,-0.0375244026967749,-0.0264495296308664,972.9212738498378,1.1558630239582084,0.0,1.6985065382982771,0.0,3,0.0,3.0,0.9479166666666666,1.6666666666666667,1.933,1.036,1.6535625,0.7966666666666667,2022-08-13,0.05244755244755245,0.2793103448275862,0.10511909003775856,0.16841226143959293,0.05371184006478193
22,Leeds,2,11,2022-08-13 14:00:00+00:00,2.0,2.0,2.0,1.884,False,20.0,0,1,252.0,2.0,68.2,0.0,0.0,142.0,0.0,3.0,51.4,0.0,0.0,2.0,2.0,1.0,1.0,0.0,2.0,1.5,1.5,1.5,2.0,1.5,1.5,1.5,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,252.0,200.0,200.0,200.0,142.0,160.0,160.0,160.0,1.0499999999999998,0.97,1.281864477703235,1.4713217696407572,1.127317761652347,1.3745684330052512,1.1272955598388954,1.1964725506615022,1.48,3.4873695126253024,50.9,76.87525236036308,1.78,76.70895388748566,57.1,3.0,-0.038377807255993,-0.0088193510293959,1.0,1.156,-0.038377807255993,-0.0088193510293959,993.3382624267812,1.6658027152631432,0.0,1.3108513161696826,0.0,3,0.0,3.0,1.0833333333333333,1.375,1.933,1.036,1.7135,0.99175,2022-08-13,0.1643356643356643,0.29310344827586204,0.4234594806608164,0.06682749058361703,0.15686866647962794
23,Arsenal,3,1,2022-08-13 14:00:00+00:00,4.0,4.0,3.0,1.75,True,13.0,0,2,257.0,1.0,74.0,0.0,0.0,75.0,0.0,4.0,35.1,0.0,0.0,4.0,2.0,0.0,1.0,0.0,4.0,2.5,2.5,2.5,2.0,1.2,1.2,1.2,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,257.0,214.0,214.0,214.0,75.0,127.5,127.5,127.5,1.378,0.8150000000000001,1.4599574807401692,0.6325292279427405,1.6186544807401693,0.950565471202384,1.4586529903700844,0.8032736747862812,1.71,1.495314131926679,51.5,76.87525236036308,1.8,76.70895388748566,40.7,2.514057604219963,-0.0603114303631704,-0.0244522373914481,1.0,0.36,-0.046,-0.0244522373914481,1020.4514012465156,2.0497441987661684,0.0,0.92686626133258,0.0,0,0.0,2.5,1.0729166666666663,1.4285714285714286,1.933,1.46,1.5443125,0.9682857142857144,2022-08-13,0.47902097902097895,0.2620689655172414,0.5966185776591895,0.15230263942396344,0.15162389067094012
24,Newcastle,4,15,2022-08-13 14:00:00+00:00,0.0,0.0,0.0,0.4,False,36.0,1,1,49.0,5.0,30.7,0.0,0.0,200.0,0.0,1.0,46.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.2,1.2,1.2,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,49.0,186.5,186.5,186.5,200.0,123.0,123.0,123.0,0.933,0.5660000000000001,1.7098271152055264,1.1083967730572846,1.8404982695998244,0.712600909389449,1.3540813462013377,0.7382494206116834,3.24,2.521050812291163,88.4,76.87525236036308,0.46,76.70895388748566,36.45,3.9747390252506047,-0.0054707908277358,-0.0356978212448768,2.0,0.092,-0.0054707908277358,-0.0356978212448768,1045.375,2.095144188308451,0.0,1.1208316738239448,0.0,0,0.0,2.5,1.3076923076923077,1.5,1.933,1.46,1.7163076923076923,0.85875,2022-08-13,0.846153846153846,0.10344827586206896,0.7688606413156668,0.020125457093860072,0.18515174073225493
25,Leicester,13,10,2022-08-13 14:00:00+00:00,1.0,1.0,2.0,3.714,False,3.0,0,0,75.0,4.0,35.1,0.0,0.0,257.0,0.0,1.0,74.0,0.0,0.0,1.0,4.0,0.0,2.0,2.0,1.0,1.5,1.5,1.5,4.0,3.0,3.0,3.0,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,75.0,104.0,104.0,104.0,257.0,164.5,164.5,164.5,0.8579999999999999,1.4289999999999998,1.417266505007397,1.729776163883072,1.5687304241220903,1.7776584482018072,1.175499232282372,1.5913586530212198,1.33,2.510902415494692,52.7,76.87525236036308,0.72,76.70895388748566,55.75,1.9927317230035388,0.0327161048938355,-0.0318437386249126,2.0,1.7440000000000002,0.0327161048938355,-0.0318437386249126,1004.5367363807528,1.4283465028860802,0.0,2.300240202336632,0.0,2,0.0,2.5,1.3125,1.4285714285714286,1.933,1.46,1.6375,0.9682857142857144,2022-08-13,0.13636363636363638,0.10689655172413791,0.23372196764419104,0.2631846616646617,0.3768473313337878
26,Southampton,20,17,2022-08-13 14:00:00+00:00,2.0,2.0,2.0,2.104,True,2.0,0,1,142.0,3.0,51.4,0.0,0.0,252.0,0.0,2.0,68.2,0.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0,1.5,1.5,1.5,2.0,3.0,3.0,3.0,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,142.0,130.0,130.0,130.0,252.0,256.0,256.0,256.0,0.91,1.612,0.9528162670089954,2.746631091223282,1.0930729485968869,2.128178091223281,0.9664723039014708,2.024702295611641,1.18,3.991579675083535,45.6,76.87525236036308,2.6,76.70895388748566,74.05000000000001,1.5042101624582325,-0.0121334831733546,0.0591670431605506,1.0,3.72,-0.0121334831733546,0.0460000000000002,934.165,1.2110170986670368,0.0,2.471007945033903,0.0,1,0.3333333333333333,2.5,1.1875,1.4285714285714286,2.526666666666667,1.46,1.8845,0.9682857142857144,2022-08-13,0.20629370629370627,0.44137931034482764,0.1603151059145888,0.21850453992270857,0.02776273774967268
27,Brighton,36,5,2022-08-13 14:00:00+00:00,0.0,0.0,0.0,0.098,True,4.0,1,1,200.0,1.0,46.2,0.0,0.0,49.0,0.0,5.0,30.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.2,1.2,1.2,0.4,0.7,0.7,0.7,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,200.0,203.5,203.5,203.5,49.0,165.5,165.5,165.5,0.967,0.7410000000000001,1.7566219457560603,1.3487271401616243,1.615873277407242,1.3908985742716793,1.3266238057908255,1.055406428608326,2.07,2.9854634460070777,66.4,76.87525236036308,2.82,76.70895388748566,47.2,3.510902415494692,0.0130370401263881,-0.0106861967126814,2.0,1.364,0.0130370401263881,-0.0106861967126814,1028.76048736,1.7732688673671624,0.0,1.549846899350981,0.0,2,0.3333333333333333,2.5,1.3125,1.5,2.526666666666667,1.46,1.59,1.1102500000000002,2022-08-13,0.20629370629370627,0.20344827586206898,0.6042034377701727,0.08508221401830168,0.1313952434558861
28,Wolves,39,20,2022-08-13 14:00:00+00:00,0.0,0.0,0.0,0.234,True,54.0,1,1,79.0,3.0,29.4,0.0,0.0,117.0,0.0,1.0,32.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.7,0.7,0.7,0.4,1.2,1.2,1.2,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,79.0,128.5,128.5,128.5,117.0,132.5,132.5,132.5,0.667,0.8250000000000001,0.980099266375978,1.7386832104354772,1.1239816862291456,1.625074420525554,0.8595202381512809,1.253439407740258,1.78,3.0,62.8,76.87525236036308,1.48,76.70895388748566,41.65,2.9831593501670697,-0.0187923229626586,0.0142479153533945,1.0,1.896,-0.0187923229626586,0.0142479153533945,966.34342144,1.3268230080462369,0.0,1.6482101677670526,0.0,1,0.25,2.5,1.1875,1.5,1.9195,1.46,1.6565,1.1102500000000002,2022-08-13,0.2622377622377623,0.1275862068965517,0.4992031201230814,0.1176987605094196,0.1349894167988206
29,Man City,43,13,2022-08-13 14:00:00+00:00,3.0,3.0,4.0,0.068,True,91.0,1,2,242.0,1.0,81.7,0.0,0.0,34.0,0.0,4.0,19.2,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,2.5,2.5,2.5,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,242.0,202.0,202.0,202.0,40.0,58.5,58.5,58.5,1.354,0.437,2.016315046316413,0.599947855035855,1.9073190316268405,0.9738565847137534,1.6579085194858134,0.6119511099374021,1.62,1.0,55.7,76.87525236036308,0.77,76.70895388748566,22.0,2.014286067945424,-0.0452782099365056,-0.0259374282422377,2.0,0.154,-0.0452782099365056,-0.0259374282422377,1045.375,2.787447129330531,0.0,0.951085708560656,0.0,0,0.25,2.5,1.1333333333333333,1.5625,1.9195,1.46,1.5297333333333334,0.99071875,2022-08-13,0.40909090909090906,0.0,0.9855650113109985,0.4084416447934781,0.6003231813563739
30,Fulham,54,9,2022-08-13 14:00:00+00:00,0.0,0.0,0.0,0.158,False,39.0,1,1,117.0,1.0,32.4,0.0,0.0,79.0,0.0,3.0,29.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.2,1.2,1.2,0.4,1.2,1.2,1.2,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,117.0,133.0,133.0,133.0,79.0,144.5,144.5,144.5,0.8260000000000001,0.849,1.4764113467444986,1.5856947181155123,1.6345023802151428,1.7133648712331933,1.1907284317399105,1.2492648973371765,1.49,1.0,48.5,76.87525236036308,2.1,76.70895388748566,43.0,2.008545525842085,0.0448871138120192,-0.0208004534110546,2.0,2.02,0.0448871138120192,-0.0208004534110546,999.669736,1.2193545423996652,0.0,2.381747015844428,0.0,2,0.25,2.5,1.34375,1.5,1.9195,1.46,1.511078125,1.1102500000000002,2022-08-13,0.07692307692307693,0.34827586206896555,0.22949035595809267,0.2806655322312333,0.06532743335096135
31,Bournemouth,91,3,2022-08-13 14:00:00+00:00,0.0,0.0,0.0,3.684,False,43.0,0,0,34.0,4.0,19.2,0.0,0.0,242.0,0.0,1.0,81.7,0.0,0.0,0.0,4.0,0.0,3.0,0.0,0.4,1.2,1.2,1.2,4.0,2.2,2.2,2.2,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,40.0,65.5,65.5,65.5,242.0,191.5,191.5,191.5,0.6910000000000001,1.243,1.5238756260584885,1.3299251962067222,1.6721769086494096,0.979306796206722,1.1445131336769747,1.1988079981033612,0.91,3.008420324916465,42.7,76.87525236036308,1.41,76.70895388748566,61.75,1.0,0.0269077733533906,-0.0664841433774754,2.0,0.282,0.0269077733533906,-0.046,1039.605116417998,1.5304400947335797,0.0,1.6904784364557293,0.0,2,0.25,1.6666666666666667,1.34375,1.5,1.9195,1.026,1.293828125,1.1102500000000002,2022-08-13,0.024475524475524466,0.41724137931034483,0.4101293514198825,0.27743333810725657,0.07235579194999807
32,Man Utd,1,14,2022-08-13 16:30:00+00:00,0.0,0.0,0.0,3.606,False,94.0,0,0,152.0,3.0,51.2,0.0,0.0,203.0,0.0,4.0,58.6,0.0,0.0,0.0,4.0,1.0,2.0,1.0,0.4,0.4,0.4,0.4,4.0,3.0,3.0,3.0,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,152.0,217.0,217.0,217.0,203.0,205.0,205.0,205.0,0.754,1.5099999999999998,1.208213388408428,1.5615996832839203,0.7822163884084281,1.706004660164611,0.874607444204214,1.5719010858621327,2.82,2.503696758097582,63.7,76.87525236036308,2.07,76.70895388748566,62.5,4.496303241902417,-0.0596201425904749,0.0128792963832704,0.0,2.014,-0.046,0.0128792963832704,958.4115920533258,1.537968476480839,0.0,1.7885877450334409,0.0,1,0.2,1.6666666666666667,1.09375,1.5,2.2724,1.026,1.510328125,1.1102500000000002,2022-08-13,0.2552447552447553,0.13448275862068965,0.3606205995519795,0.08902004956987294,0.16907091950742054
33,Brentford,94,4,2022-08-13 16:30:00+00:00,4.0,4.0,3.0,0.304,True,1.0,1,2,203.0,4.0,58.6,0.0,0.0,152.0,0.0,3.0,51.2,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,3.0,3.0,3.0,0.4,1.2,1.2,1.2,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,203.0,137.5,137.5,137.5,152.0,142.5,142.5,142.5,1.375,0.8450000000000001,1.730624933890961,1.6505398082386618,1.6072027688051271,1.5381087787536691,1.521956925674022,1.2196621467480828,0.72,3.503696758097582,37.5,76.87525236036308,1.33,76.70895388748566,51.95,2.007393516195165,-0.0187839025053555,0.0268121753627044,2.0,1.866,-0.0187839025053555,0.0268121753627044,1002.22285096,2.326676565310532,0.0,1.3997012980399222,0.0,2,0.2,1.6666666666666667,1.1764705882352942,1.5625,2.2724,1.026,1.5658823529411767,1.20471875,2022-08-13,0.04545454545454544,0.18965517241379315,0.6214033372279628,0.3736394755236989,0.27377277378841586
34,Nott'm Forest,17,16,2022-08-14 13:00:00+00:00,1.0,1.0,1.0,0.302,True,21.0,1,2,145.0,4.0,48.6,0.0,0.0,151.0,0.0,5.0,49.7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.7,0.7,0.7,0.4,1.2,1.2,1.2,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,145.0,95.5,95.5,95.5,151.0,237.5,237.5,237.5,0.601,1.035,0.5901089017470854,1.8503378645227384,1.009463230705172,1.6453575427764724,0.7003930331130643,1.3914238518248028,0.46,5.485642003083205,26.7,76.87525236036308,3.24,76.70895388748566,69.05000000000001,2.523929994861325,-0.0338004204923534,0.009256054630425,0.0,2.248,-0.0338004204923534,0.009256054630425,956.1389038202344,1.090599101507964,0.0,2.0877124147166386,0.0,1,0.2,2.25,1.0294117647058825,1.5,2.2724,0.8454999999999999,1.6511470588235295,1.1102500000000002,2022-08-14,0.01398601398601397,0.882758620689655,0.12017280001767776,0.166749745853699,0.04747007753452055
35,West Ham,21,19,2022-08-14 13:00:00+00:00,0.0,0.0,0.0,1.09,False,17.0,0,0,151.0,5.0,49.7,0.0,0.0,145.0,0.0,4.0,48.6,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.4,0.4,0.4,0.4,1.0,1.5,1.5,1.5,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,151.0,114.0,114.0,114.0,145.0,153.5,153.5,153.5,0.548,0.957,1.0403625729273944,1.63007809547029,0.625923406419734,1.7191808126458623,0.6905714948367822,1.315814727029038,0.77,2.5207377989037605,24.8,76.87525236036308,1.62,76.70895388748566,52.150000000000006,2.5124426793422563,-0.024773492208743,-0.0446610618552136,0.0,1.924,-0.024773492208743,-0.0445041006876536,962.4520355681784,0.932545373623904,0.0,2.7079787050243818,0.0,1,0.175,2.0,1.1764705882352942,1.5,2.22885,0.7367999999999999,1.5658823529411767,1.1102500000000002,2022-08-14,0.034965034965034975,0.3689655172413793,0.07541218162784469,0.40416491527983156,0.44408642059767944
36,Spurs,6,18,2022-08-14 15:30:00+00:00,2.0,2.0,2.0,2.044,False,8.0,0,1,170.0,1.0,57.2,0.0,0.0,222.0,0.0,3.0,69.7,0.0,0.0,2.0,2.0,2.0,0.0,0.0,2.0,2.5,2.5,2.5,2.0,1.5,1.5,1.5,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,170.0,215.0,215.0,215.0,222.0,170.0,170.0,170.0,1.38,0.99,1.7852403007774336,1.4121808261035833,2.1999371504669543,1.283001119147121,1.686294362811097,1.1687954863126762,2.6,1.0,79.9,76.87525236036308,1.18,76.70895388748566,57.650000000000006,3.9903028449570894,0.0237300064247039,-0.0094628226932276,3.0,1.036,0.0252467395583482,-0.0094628226932276,1045.2932097910627,2.553199748947196,0.0,1.2014534982096507,0.0,0,0.2,1.8333333333333333,1.1764705882352942,1.5,2.2724,0.8257083333333333,1.5658823529411767,1.1102500000000002,2022-08-14,0.3846153846153846,0.2724137931034483,0.7424075439803113,0.023317693003441886,0.2305690101303174
37,Chelsea,8,6,2022-08-14 15:30:00+00:00,2.0,2.0,2.0,1.94,True,6.0,0,1,222.0,3.0,69.7,0.0,0.0,170.0,0.0,1.0,57.2,0.0,0.0,2.0,2.0,0.0,1.0,1.0,2.0,1.5,1.5,1.5,2.0,1.2,1.2,1.2,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,222.0,219.5,219.5,219.5,170.0,149.0,149.0,149.0,1.089,0.8580000000000001,1.3040044106070277,0.8263822677813532,1.4610698412770131,1.1805566378923846,1.2357685629710102,0.9307347264184344,2.17,3.0,63.0,76.87525236036308,1.28,76.70895388748566,49.5,2.98085600411094,-0.0430035457667321,-0.0397670709109854,1.0,0.256,-0.0430035457667321,-0.0397670709109854,1026.235,1.747887752464906,0.0,1.1916012332345278,0.0,2,0.2,1.6666666666666667,1.2222222222222223,1.4375,2.2724,0.7956666666666666,1.5924444444444448,1.00346875,2022-08-14,0.2622377622377623,0.05172413793103446,0.8096023334631544,0.012968912920198306,0.18029732228708384
