,assists,bonus,bps,clean_sheets,element,expected_assists,expected_goal_involvements,expected_goals,kickoff_time,expected_goals_conceded,fixture,goals_conceded,goals_scored,minutes,opponent_team,saves,total_points,value,was_home,Cluster,XGH,XGCH,XGA,XGCA,Own_cluster,ICT,Threat,creativity,influence,defcon,season,XGC_DEF,XGC_FWD,XGC_MID,Own_Attacking_form,opponent_code,Team_XG,Team_XA,position,name,Team,available,average_minutes,gamepos,xGChain,xGBuildup,shots,key_passes,rolling_form,rolling_XG,rolling_XA,rolling_GC,rolling_bps,rolling_GS,rolling_shots,rolling_key_passes,rolling_XG_historic,rolling_XA_historic,rolling_Threat_historic,rolling_Creativity_historic,rolling_bps_historic,rolling_bonus_historic,rolling_bonus,rolling_GS_historic,rolling_Assist_historic,rolling_GC_historic,rolling_XGC_historic,rolling_Assist,BPS_per_90,Rolling_creativity,Rolling_influence,Rolling_BPS_per_90,XG_Mean,XA_Mean,Shots_Mean,time,rolling_Chain,Overscore,Average_Overscore,rolling_ICT,rolling_Threat,Threat_Mean,Influence_Mean,Adjusted_XG,Rolling_adjusted_XG_form,Rolling_adjusted_XG,Adjusted_XGC,Rolling_adjusted_XGC,Adjusted_XA,Rolling_adjusted_XA_form,Rolling_adjusted_XA,Adjusted_BPS,Rolling_adjusted_BPS,Adjusted_Fantasy,Rolling_adjusted_Fantasy,OverAssist,Adjusted_XG_Mean,XG_slope,XA_slope,Threat_slope,Influence_slope,Cluster_XG,Cluster_XA,rolling_Adjusted_XG_historic,rolling_Adjusted_XA_historic,Share_of_XG,Share_of_XA,defcon_adjusted,defcon_hit_rate,defcon_avg,defcon_avg_hit_rate,Average_OverAssist,Clipped_XG,Clipped_XA,Clipped_PBS,XG_vs_0,XG_vs_2,XG_vs_3,XG_vs_1,XA_vs_0,XA_vs_2,XA_vs_3,XA_vs_1,BPS_vs_0,BPS_vs_2,BPS_vs_3,BPS_vs_1,XG_Mean_difference,XA_Mean_difference,Shot_Mean_difference,Threat_Mean_difference,Adjusted_XG_Mean_difference
475,0.0,0.0,6.0,0.0,486.0,0.07,0.1,0.03,2025-01-26 14:00:00+00:00,1.56,229.0,2.0,0.0,90,11.0,0.0,1.0,43.0,True,0,0.89,1.99,1.15,2.08,1,6.0,8.0,25.3,26.8,,30,0.2,0.64,1.04,1.97,13,1.04,0.79,DEF,Radu_Drăgușin,6,1,0.02,nan,0.0,0.0,2.0,0.5,1.07,0.01,0.01,2.12,4.37,0.0,2.0,0.5,0.01,0.01,2.94,3.7,6.0,0.0,0.0,0.0,0.0,1.81,1.79,0.0,0.07,6.29,16.68,0.04,0.01,0.01,2.0,16,0.0,0.0,0.0,1.81,1.89,3.22,15.99,0.01,0.0,0.01,1.36,1.14,0.03,0.0,0.01,2.88,3.42,0.48,0.81,0.0,0.0,0.0002927711664276634,-3.2148977661565025e-05,0.006353644445671211,0.28,0.02,0.0,0.01,0.01,0.0,0.01,,0,,,0.0,0.03,0.07,6.0,0.02,0.0,0.0,0.01,0.02,0.01,0.0,0.01,10.25,5.33,10.0,-2.33,1.7,5.09,0.0,-0.41,-0.0
476,0.0,0.0,-7.0,0.0,484.0,0.0,0.0,0.0,2025-05-25,0.95,379.0,2.0,0.0,90,5.0,0.0,-1.0,43.0,True,1,1.71,1.33,1.6,1.44,1,0.5,0.0,0.0,5.4,,30,0.13,0.57,0.81,1.72,36,1.95,0.25,DEF,Ben_Davies,6,1,5.59,DC,0.0,0.0,0.0,0.0,0.98,0.02,0.03,1.87,5.57,0.0,0.27,0.12,0.07,0.04,6.17,4.38,11.67,0.0,0.0,0.03,0.03,1.57,1.59,0.01,-0.29,2.36,18.52,0.05,0.03,0.03,0.33,65,0.29,0.23,0.49,2.11,2.54,3.19,20.87,0.0,0.0,0.02,0.6,1.19,0.0,0.0,0.02,-4.88,6.41,-0.7,0.75,0.38,0.01,-0.001751712409038811,-0.00020624576118382404,-0.20393019978554064,0.02,0.15,0.02,0.05,0.03,0.03,0.04,,0,,,0.0,0.0,0.0,-7.0,0.11,0.01,0.01,0.13,0.06,0.04,0.03,0.02,10.12,13.0,12.12,9.0,-1.0,-1.07,-0.2,-0.21,0.75
477,0.0,0.0,3.0,0.0,570.0,0.0,0.0,0.0,2025-09-13,0.0,40.0,0.0,0.0,90,19.0,0.0,1.0,44.0,False,0,1.08,1.5,1.19,1.55,1,0.3,0.0,0.8,2.0,0.0,30,0.19,0.33,1.1,1.44,21,1.3,0.9,DEF,Kevin_Danso,6,1,8.71,DC,0.46,0.46,0.7,0.2,1.76,0.02,0.01,1.28,9.52,0.0,0.65,0.27,0.03,0.01,6.17,3.91,9.25,0.0,0.0,0.0,0.0,1.5,1.43,0.0,0.3,3.72,18.29,0.68,0.03,0.01,0.7,12,0.31,0.0,0.0,2.61,3.91,4.55,20.68,0.0,0.0,0.02,0.0,0.78,0.0,0.0,0.01,2.0,7.34,0.67,1.3,0.0,0.02,-0.002860848971496602,-0.0010820157478468474,-0.21337030348488326,0.3,0.0,0.01,0.02,0.01,0.03,0.01,0.0,0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.06,0.03,0.0,0.01,0.02,0.0,0.0,9.0,12.6,6.0,3.0,-1.0,-0.43,-0.07,-0.14,-0.18
478,0.0,0.0,5.0,0.0,569.0,0.05,0.08,0.03,2025-09-27,1.15,60.0,1.0,0.0,90,20.0,0.0,2.0,51.0,True,0,1.04,1.56,0.93,1.56,2,1.6,5.0,1.9,9.2,4.0,30,0.1,0.24,0.93,1.71,39,0.87,0.81,DEF,Cristian_Romero,6,1,82.84,DC,,,2.0,0.5,3.77,0.04,0.04,1.07,15.58,0.01,2.0,0.5,0.11,0.04,13.48,5.7,15.3,0.2,0.37,0.07,0.07,1.27,1.22,0.16,0.06,4.99,20.11,0.18,0.05,0.04,2.0,84,,0.13,0.59,2.23,5.66,10.17,17.01,0.02,0.01,0.03,1.23,0.98,0.03,0.0,0.02,3.21,9.14,1.28,2.69,4.19,0.02,-0.0033857920933689674,0.0004763680099266385,-0.1887771620064878,-0.47,0.13,0.06,0.1,0.03,0.03,0.03,4.0,0,7.0,0.17,4.55,0.03,0.05,5.0,0.08,0.05,0.12,0.04,0.06,0.02,0.03,0.04,13.75,13.38,16.38,9.5,-0.39,0.26,0.0,-0.44,0.42
479,0.0,0.0,6.0,0.0,568.0,0.03,0.03,0.0,2025-09-27,0.15,60.0,0.0,0.0,90,20.0,0.0,1.0,56.0,True,0,1.04,1.56,0.93,1.56,2,2.5,0.0,15.7,8.8,2.0,30,0.1,0.24,0.93,1.71,39,0.87,0.81,DEF,Pedro_Porro,6,1,62.68,DR,,,2.0,0.5,2.76,0.02,0.15,1.0,14.31,0.0,2.0,0.5,0.04,0.14,4.86,33.5,14.07,0.17,0.07,0.03,0.2,1.33,1.53,0.07,0.22,28.09,18.8,0.19,0.02,0.16,2.0,89,,0.13,0.94,3.83,2.65,3.3,19.44,0.0,0.0,0.02,0.16,0.96,0.02,0.01,0.12,3.85,11.09,0.64,1.93,0.44,0.01,-0.0010327574130295494,-0.002641952817800896,-0.06823785794744289,-0.21,0.03,0.22,0.03,0.1,0.02,0.22,2.0,0,6.0,0.17,0.38,0.0,0.03,6.0,0.03,0.02,0.05,0.04,0.2,0.15,0.11,0.13,19.88,13.25,13.5,7.75,-1.0,-6.03,0.0,-0.2,0.32
480,0.0,0.0,10.0,0.0,565.0,0.0,0.0,0.0,2025-09-27,1.15,60.0,1.0,0.0,90,20.0,2.0,2.0,51.0,True,0,1.04,1.56,0.93,1.56,2,1.9,0.0,0.0,19.0,0.0,30,0.1,0.24,0.93,1.71,39,0.87,0.81,GKP,Guglielmo_Vicario,6,1,87.05,GK,0.0,0.0,0.0,0.0,3.6,0.0,0.0,1.36,16.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.67,0.23,0.42,0.0,0.0,1.37,1.36,0.0,0.11,0.01,25.39,0.18,0.0,0.0,0.0,68,0.02,,,1.77,0.0,0.0,25.65,0.0,0.0,0.0,1.23,0.93,0.0,0.0,0.0,6.42,9.88,1.28,2.69,0.0,0.0,0.0,1.6922708542181332e-05,0.0,-0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,13.12,17.62,11.0,,-inf,,,
481,0.0,3.0,45.0,1.0,683.0,0.16,0.47,0.31,2025-09-27 16:30:00+00:00,1.68,59.0,0.0,1.0,90,16.0,0.0,17.0,40.0,False,0,1.02,1.27,1.12,1.62,2,10.0,35.0,3.3,62.0,11.0,30,0.44,0.47,0.55,0.9,17,1.2,0.72,DEF,Omar_Alderete,56,1,83.02,nan,0.0,0.0,2.0,0.5,6.31,0.08,0.08,0.38,20.18,0.15,2.0,0.5,0.1,0.06,12.83,7.65,20.17,0.67,0.57,0.17,0.17,0.67,1.1,0.43,0.5,7.4,33.44,0.33,0.06,0.09,2.0,6,0.0,1.97,1.72,4.37,12.08,8.4,32.63,0.24,0.01,0.09,1.64,0.96,0.13,0.0,0.05,35.31,18.23,8.63,4.1,5.33,0.07,0.000637708750794285,-0.004546265508586946,0.15483848649942433,0.35,0.03,0.07,0.07,0.04,0.1,0.11,11.0,1,9.83,0.5,3.03,0.31,0.16,35.0,0.12,0.07,,,0.1,0.01,,,20.0,17.0,,,3.78,1.14,0.0,0.44,-0.1
482,0.0,2.0,39.0,1.0,670.0,0.01,0.01,0.0,2025-09-27 16:30:00+00:00,1.68,59.0,0.0,0.0,90,16.0,6.0,10.0,45.0,False,0,1.02,1.27,1.12,1.62,2,6.9,0.0,20.0,48.6,0.0,30,0.44,0.47,0.55,0.9,17,1.2,0.72,GKP,Robin_Roefs,56,1,90.0,nan,0.0,0.0,2.0,0.5,7.19,0.0,0.0,0.38,26.28,0.0,2.0,0.5,0.0,0.0,0.0,3.33,22.5,1.0,1.07,0.0,0.0,0.67,1.15,0.0,0.43,3.08,30.8,0.29,0.0,0.0,2.0,6,0.0,,,2.94,0.0,0.0,29.93,0.0,0.0,0.0,1.64,1.01,0.01,0.0,0.0,30.6,19.75,7.85,5.32,0.0,0.0,0.0,-2.639745885124688e-05,0.0,0.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,0.0,0.0,0.01,35.0,0.0,0.0,,,0.0,0.0,,,22.0,20.33,,,,inf,0.0,,
483,1.0,1.0,33.0,1.0,668.0,0.23,0.23,0.0,2025-09-27,1.68,59.0,0.0,0.0,90,16.0,0.0,9.0,50.0,False,0,1.02,1.27,1.12,1.62,2,6.4,0.0,16.3,47.8,20.0,30,0.44,0.47,0.55,0.9,17,1.2,0.72,MID,Granit_Xhaka,56,1,82.1,MC,1.81,0.59,1.08,1.24,5.32,0.1,0.1,0.72,21.4,0.14,1.14,1.1,0.11,0.1,10.77,18.35,16.97,0.3,0.38,0.13,0.27,0.93,1.07,0.44,0.37,16.96,23.96,0.25,0.11,0.1,1.17,43,1.35,1.42,1.22,3.34,4.37,6.12,20.65,0.0,0.03,0.05,1.64,0.84,0.18,0.0,0.07,25.89,14.46,7.06,3.77,4.4,0.09,-0.0034155924594727405,0.0014923093065880055,-0.508952436458093,0.3,0.14,0.06,0.08,0.08,0.08,0.08,15.0,1,11.33,0.5,4.55,0.0,0.23,33.0,0.12,0.18,0.04,0.03,0.08,0.08,0.06,0.05,19.38,21.5,7.0,15.71,-1.0,1.28,-0.02,-0.29,-0.44
484,0.0,0.0,3.0,0.0,561.0,0.0,0.0,0.0,2025-09-21 13:00:00+00:00,0.25,48.0,0.0,0.0,90,2.0,0.0,1.0,55.0,True,2,1.72,1.09,1.17,1.34,2,0.1,0.0,0.0,1.2,1.0,30,0.24,0.53,0.76,1.2,7,1.06,0.39,FWD,Eliezer_Mayenda Dossou,56,1,22.5,nan,0.0,0.0,2.0,0.5,5.48,0.09,0.0,0.11,23.6,0.61,2.0,0.5,0.1,0.0,14.7,4.03,11.5,0.5,1.21,0.25,0.0,0.25,0.47,0.0,0.3,7.07,22.02,0.36,0.09,0.0,2.0,4,0.0,6.92,2.56,2.09,9.29,19.24,11.6,0.0,0.0,0.09,0.21,0.39,0.0,0.0,0.0,2.24,9.34,0.75,3.57,,0.05,-0.002660623368537328,0.0,-1.1891659100559477,-7.47,0.0,0.0,0.05,0.0,0.1,0.0,1.0,0,3.0,0.0,,0.0,0.0,3.0,0.2,0.0,,,0.0,0.0,,,19.0,3.0,,,-1.0,0.0,0.0,-0.52,0.7
485,0.0,0.0,4.0,1.0,560.0,0.03,0.25,0.22,2025-09-27 16:30:00+00:00,1.61,59.0,0.0,0.0,90,16.0,0.0,2.0,55.0,False,0,1.02,1.27,1.12,1.62,2,2.3,19.0,2.8,1.0,3.0,30,0.44,0.47,0.55,0.9,17,1.2,0.72,FWD,Wilson_Isidor,56,1,64.98,nan,0.0,0.0,2.0,0.5,4.69,0.17,0.0,0.3,20.84,0.66,2.0,0.5,0.2,0.0,56.21,1.26,16.83,1.0,0.67,0.5,0.0,0.5,0.81,0.0,0.05,0.73,23.08,1.08,0.15,0.0,2.0,6,0.0,3.95,2.44,4.15,23.46,20.87,18.07,0.17,0.03,0.22,1.58,0.72,0.02,0.0,0.01,3.14,16.63,1.57,3.39,0.0,0.16,0.006965991880903816,-9.132485319862813e-05,0.17688885159535792,-2.1,0.02,0.0,0.16,0.0,0.22,0.01,3.0,0,2.6,0.0,0.0,0.22,0.03,4.0,0.09,0.32,,,0.01,0.0,,,11.0,22.67,,,0.5,0.18,0.0,0.12,0.41
486,0.0,0.0,8.0,1.0,553.0,0.03,0.07,0.05,2025-09-27 16:30:00+00:00,1.61,59.0,0.0,0.0,90,16.0,0.0,3.0,50.0,False,0,1.02,1.27,1.12,1.62,2,1.1,6.0,1.9,3.4,7.0,30,0.44,0.47,0.55,0.9,17,1.2,0.72,MID,Chemsdine_Talbi,56,1,81.14,nan,0.0,0.0,2.0,0.5,4.09,0.07,0.04,0.21,11.42,0.0,2.0,0.5,0.11,0.05,7.42,14.84,8.5,0.0,0.0,0.0,0.17,0.33,0.94,0.43,0.1,14.07,11.31,0.13,0.06,0.03,2.0,6,0.0,0.0,0.0,2.07,4.94,4.66,6.87,0.04,0.01,0.09,1.58,0.8,0.02,0.0,0.04,6.28,7.14,2.35,2.85,12.14,0.08,0.0007306615080763001,0.0010246543932785736,0.04328612808308379,-2.33,0.12,0.01,0.08,0.04,0.11,0.1,7.0,0,4.83,0.0,3.57,0.05,0.03,8.0,0.09,0.12,,,0.02,0.08,,,9.33,7.67,,,-0.13,-0.04,0.0,0.06,0.23
487,0.0,0.0,16.0,1.0,552.0,0.02,0.05,0.03,2025-09-27 16:30:00+00:00,1.68,59.0,0.0,0.0,90,16.0,0.0,2.0,50.0,False,0,1.02,1.27,1.12,1.62,2,1.3,2.0,6.1,5.0,6.0,30,0.44,0.47,0.55,0.9,17,1.2,0.72,MID,Noah_Sadiki,56,1,88.96,nan,0.0,0.0,2.0,0.5,2.41,0.01,0.03,0.38,9.33,0.0,2.0,0.5,0.01,0.05,2.06,11.28,10.83,0.0,0.0,0.0,0.0,0.67,1.07,0.0,0.18,8.35,9.13,0.1,0.01,0.03,2.0,6,0.0,0.0,0.0,1.76,1.69,1.14,8.47,0.02,0.0,0.01,1.64,0.94,0.02,0.0,0.04,12.55,9.11,1.57,1.72,0.0,0.01,0.00027785429374903254,-0.0009348832675742042,0.02618677745523032,-0.46,0.0,0.04,0.01,0.04,0.01,0.11,6.0,0,5.83,0.0,0.0,0.03,0.02,16.0,0.01,0.01,,,0.04,0.07,,,11.67,10.0,,,4.3,-1.83,0.0,0.48,-0.31
488,0.0,0.0,9.0,1.0,547.0,0.15,0.15,0.0,2025-09-27 16:30:00+00:00,1.09,59.0,0.0,0.0,90,16.0,0.0,3.0,49.0,False,0,1.02,1.27,1.12,1.62,2,2.3,4.0,11.8,7.4,4.0,30,0.44,0.47,0.55,0.9,17,1.2,0.72,MID,Enzo_Le Fée,56,1,54.95,nan,0.0,0.0,2.0,0.5,2.54,0.09,0.03,0.33,8.92,0.11,2.0,0.5,0.17,0.05,7.04,22.41,12.8,0.4,0.22,0.2,0.0,0.6,0.73,0.0,0.12,6.11,11.19,0.26,0.08,0.03,2.0,5,0.0,1.21,1.2,3.14,4.69,2.46,17.32,0.0,0.06,0.15,1.07,0.65,0.12,0.0,0.05,7.06,12.17,2.35,1.96,0.0,0.14,0.0012390987141561339,-0.0005010766758485538,0.030743645709307724,4.19,0.02,0.02,0.14,0.03,0.16,0.1,4.0,0,7.0,0.2,0.0,0.0,0.15,9.0,0.01,0.4,,,0.07,0.02,,,9.33,18.0,,,-1.0,1.57,0.0,0.91,0.28
489,0.0,0.0,1.0,1.0,544.0,0.01,0.03,0.02,2025-09-13 14:00:00+00:00,1.77,35.0,0.0,0.0,90,8.0,0.0,3.0,55.0,False,2,1.36,1.09,1.3,1.14,2,1.1,7.0,6.1,0.0,4.0,30,0.18,0.28,0.47,0.98,31,0.36,0.51,MID,Habib_Diarra,56,1,38.88,nan,0.0,0.0,2.0,0.5,3.02,0.17,0.01,0.24,4.78,0.0,2.0,0.5,0.12,0.02,11.55,8.39,5.75,0.0,0.0,0.0,0.25,0.5,0.97,0.13,0.01,5.18,4.64,0.06,0.18,0.01,2.0,4,0.0,0.0,0.0,1.59,9.73,16.19,2.65,0.02,0.01,0.1,1.3,0.76,0.01,0.0,0.02,0.92,4.67,2.76,2.15,8.91,0.09,-0.006068458231912328,-0.00015010051830938105,-0.5436190403115161,-1.48,0.25,0.02,0.09,0.01,0.15,0.04,4.0,0,3.75,0.0,12.5,0.02,0.01,1.0,0.12,0.14,,,0.02,0.02,,,5.5,6.0,,,-0.89,-0.02,0.0,-0.4,0.26
490,0.0,0.0,2.0,0.0,543.0,0.0,0.0,0.0,2025-09-27,0.07,59.0,0.0,0.0,90,16.0,0.0,1.0,53.0,False,0,1.02,1.27,1.12,1.62,2,0.2,2.0,0.0,0.0,0.0,30,0.44,0.47,0.55,0.9,17,1.2,0.72,MID,Simon_Adingra,56,1,25.87,AML,0.19,0.06,1.43,0.82,2.14,0.05,0.07,0.61,6.79,0.01,1.6,0.78,0.08,0.08,24.48,24.86,6.6,0.0,0.0,0.03,0.1,0.83,0.68,0.15,0.4,11.43,5.14,0.32,0.06,0.07,1.68,65,0.2,0.1,0.43,2.84,10.11,8.31,6.05,0.0,0.01,0.07,0.07,0.42,0.0,0.01,0.07,1.57,7.28,0.78,1.59,2.23,0.05,-0.0039329073805171545,-0.003353993340820755,-0.777725435948693,-0.0,0.13,0.12,0.06,0.05,0.04,0.09,0.0,0,3.5,0.0,2.26,0.0,0.0,2.0,0.13,0.02,0.08,0.1,0.1,0.06,0.09,0.09,10.38,4.25,3.5,8.38,-1.0,-1.22,-0.05,0.22,0.5
491,0.0,0.0,-12.0,0.0,541.0,0.0,0.0,0.0,2025-09-21 13:00:00+00:00,0.25,48.0,1.0,0.0,90,2.0,0.0,-2.0,40.0,True,2,1.72,1.09,1.17,1.34,2,0.0,0.0,0.4,0.0,1.0,30,0.24,0.53,0.76,1.2,7,1.06,0.39,DEF,Reinildo_Mandava,56,1,47.11,nan,0.0,0.0,2.0,0.5,3.94,0.0,0.0,0.45,17.96,0.0,2.0,0.5,0.0,0.01,1.2,3.8,13.2,0.0,0.0,0.0,0.0,0.8,0.96,0.0,-0.38,2.91,13.58,0.16,0.0,0.0,2.0,5,0.0,0.0,0.0,1.67,0.93,0.57,14.84,0.0,0.0,0.0,0.21,0.8,0.0,0.0,0.01,-8.98,10.5,-1.5,2.7,0.0,0.0,0.00014954915639829285,0.00022924726377547149,0.04486474691948788,-0.05,0.01,0.01,0.0,0.01,0.0,0.02,1.0,0,7.2,0.2,0.0,0.0,0.0,-12.0,0.0,0.01,,,0.01,0.01,,,20.5,8.33,,,-1.0,-1.95,0.0,0.62,0.02
492,0.0,0.0,25.0,1.0,532.0,0.01,0.02,0.01,2025-09-27 16:30:00+00:00,1.68,59.0,0.0,0.0,90,16.0,0.0,6.0,45.0,False,0,1.02,1.27,1.12,1.62,2,1.5,3.0,0.9,10.6,8.0,30,0.44,0.47,0.55,0.9,17,1.2,0.72,DEF,Trai_Hume,56,1,90.0,nan,0.0,0.0,2.0,0.5,4.97,0.01,0.05,0.38,21.25,0.0,2.0,0.5,0.01,0.04,2.17,12.15,17.33,0.0,0.0,0.0,0.0,0.67,1.15,0.0,0.28,13.0,15.55,0.24,0.01,0.06,2.0,6,0.0,0.0,0.0,2.46,1.67,2.1,15.73,0.01,0.0,0.01,1.64,1.01,0.01,0.0,0.03,19.61,15.16,4.71,3.6,0.0,0.01,-0.00014980886598686915,-0.0022806545794083386,-0.0657165043096735,0.46,0.02,0.06,0.01,0.03,0.01,0.08,8.0,0,7.17,0.0,0.0,0.01,0.01,25.0,0.01,0.01,,,0.04,0.03,,,19.0,15.67,,,0.47,-7.3,0.0,-0.21,0.12
493,0.0,0.0,0.0,0.0,531.0,0.0,0.13,0.13,2025-09-27 16:30:00+00:00,0.59,59.0,0.0,0.0,90,16.0,0.0,1.0,46.0,False,0,1.02,1.27,1.12,1.62,2,1.1,7.0,0.0,4.2,3.0,30,0.44,0.47,0.55,0.9,17,1.2,0.72,DEF,Daniel_Ballard,56,1,29.16,nan,0.0,0.0,2.0,0.5,10.69,0.13,0.02,0.13,33.25,0.61,2.0,0.5,0.08,0.05,32.55,33.38,15.75,0.75,1.82,0.25,0.0,0.25,0.4,0.0,0.0,2.75,45.02,0.47,0.14,0.02,2.0,4,0.0,4.65,3.12,4.97,19.52,44.05,22.9,0.1,0.0,0.09,0.58,0.36,0.0,0.0,0.04,0.0,16.5,0.78,4.57,0.0,0.06,-0.001811657045516761,0.0012638997686646321,-1.7385171312565255,-14.84,0.09,0.09,0.06,0.02,0.09,0.09,3.0,0,6.0,0.25,0.0,0.13,0.0,0.0,0.1,0.01,,,0.06,0.0,,,14.33,2.0,,,-0.06,-0.17,0.0,-0.56,0.27
494,0.0,0.0,5.0,0.0,669.0,0.01,0.06,0.05,2025-09-27 16:30:00+00:00,0.74,59.0,1.0,0.0,90,17.0,0.0,1.0,61.0,True,2,1.16,0.69,0.9,0.8,0,1.9,13.0,3.1,2.4,2.0,30,0.07,0.32,0.89,1.02,56,1.68,1.13,MID,Dan_Ndoye,17,1,70.18,nan,0.0,0.0,2.0,0.5,5.18,0.05,0.06,1.13,17.87,0.43,2.0,0.5,0.03,0.1,14.33,15.64,13.33,0.67,1.03,0.17,0.17,1.17,1.06,0.08,0.08,8.48,19.51,0.24,0.06,0.05,2.0,6,0.0,8.49,6.67,3.53,9.75,18.09,14.5,0.06,0.0,0.02,0.82,0.81,0.01,0.01,0.08,6.28,11.31,1.26,4.73,1.31,0.03,-0.003405122108267479,-0.0029543457878729398,-0.8185816122210201,-3.5,0.05,0.18,0.03,0.08,0.02,0.12,2.0,0,4.5,0.0,1.72,0.05,0.01,5.0,0.0,0.05,0.0,,0.09,0.12,0.03,,7.5,18.33,10.0,,-0.13,-0.77,0.0,-0.46,-0.42
495,0.0,0.0,3.0,0.0,424.0,0.0,0.0,0.0,2025-05-11,0.15,357.0,0.0,0.0,90,11.0,0.0,1.0,55.0,True,0,0.67,1.99,0.95,2.07,0,0.0,0.0,0.0,0.0,,30,0.1,1.03,0.97,1.07,13,1.34,0.63,FWD,Taiwo_Awoniyi,17,1,0.42,Sub,0.0,0.0,0.0,0.0,1.22,0.06,0.0,0.54,3.34,0.03,0.26,0.05,0.07,0.0,64.05,9.65,3.33,0.0,0.0,0.03,0.0,0.33,0.23,0.0,0.43,1.2,2.49,0.65,0.07,0.0,0.4,73,0.06,0.44,0.47,2.93,13.12,3.37,3.65,0.0,0.02,0.17,0.16,0.25,0.0,0.0,0.02,1.45,10.88,0.48,0.88,0.43,0.08,-0.006447579918299824,-0.0006742406886515283,-0.5627953355516466,0.19,0.16,0.0,0.05,0.0,0.08,0.0,,0,,,0.0,0.0,0.0,3.0,0.12,0.1,0.03,0.03,0.0,0.01,0.01,0.01,5.25,2.88,5.38,3.75,-1.0,-0.05,-0.36,2.89,1.26
496,0.0,0.0,0.0,0.0,525.0,0.0,0.78,0.78,2025-09-27,0.92,59.0,1.0,0.0,90,17.0,0.0,2.0,75.0,True,2,1.16,0.69,0.9,0.8,0,4.2,44.0,2.0,0.0,3.0,30,0.07,0.32,0.89,1.02,56,1.68,1.13,FWD,Chris_Wood,17,1,78.69,FW,,,2.0,0.5,3.41,0.45,0.03,1.07,10.59,0.25,2.0,0.5,0.39,0.05,27.39,9.51,18.23,0.97,0.44,0.47,0.1,1.1,1.25,0.02,0.0,9.56,11.42,0.13,0.44,0.04,2.0,98,,0.55,1.19,3.63,19.78,26.75,11.92,0.98,0.11,0.32,1.02,0.87,0.0,0.01,0.02,0.0,8.65,2.51,2.62,0.56,0.31,0.00889356494589947,-0.00131691939787218,0.3713101494677237,-1.09,0.47,0.03,0.27,0.04,0.35,0.09,3.0,0,2.2,0.0,0.0,0.78,0.0,0.0,0.48,0.41,0.25,0.18,0.02,0.03,0.01,0.12,19.12,10.5,6.25,12.88,0.79,-0.09,0.0,-0.26,-0.12
497,0.0,0.0,1.0,0.0,522.0,0.0,0.0,0.0,2025-09-13,0.08,31.0,1.0,0.0,90,1.0,0.0,1.0,49.0,False,3,1.9,0.75,1.63,0.72,0,0.0,0.0,0.6,0.0,1.0,30,0.26,0.23,0.26,1.19,3,0.19,0.18,MID,Ryan_Yates,17,1,4.86,Sub,,,2.0,0.5,1.17,0.02,0.0,0.55,4.65,0.01,2.0,0.5,0.06,0.01,15.26,13.8,7.87,0.03,0.0,0.07,0.03,0.83,0.69,0.03,0.06,2.86,5.12,0.66,0.02,0.0,2.0,99,,0.85,1.2,2.31,5.76,2.75,7.25,0.0,0.0,0.05,0.04,0.26,0.0,0.0,0.01,1.33,9.19,1.33,1.0,6.2,0.02,-0.0003530448014953141,8.439300949908043e-05,-0.03150670406561707,0.04,0.03,0.0,0.04,0.01,0.03,0.01,1.0,0,2.33,0.0,12.5,0.0,0.0,1.0,0.08,0.02,0.03,0.13,0.01,0.0,0.0,0.0,9.5,8.38,4.12,8.5,-1.0,-0.22,0.0,1.09,2.01
498,0.0,0.0,2.0,0.0,521.0,0.01,0.01,0.0,2025-09-20,0.17,44.0,0.0,0.0,90,3.0,0.0,1.0,50.0,False,0,0.9,1.89,0.98,2.17,0,0.9,0.0,1.7,7.0,2.0,30,0.26,0.63,0.67,1.16,90,1.09,0.79,MID,Ibrahim_Sangaré,17,1,37.21,DMC,,,2.0,0.5,1.86,0.0,0.02,0.91,9.42,0.0,2.0,0.5,0.01,0.02,2.6,21.76,7.53,0.0,0.0,0.0,0.03,0.8,0.85,0.01,0.14,4.84,8.44,0.21,0.0,0.02,2.0,35,,0.0,0.0,1.49,0.94,0.62,8.33,0.0,0.0,0.01,0.19,0.86,0.01,0.0,0.02,1.06,8.17,0.53,1.49,0.83,0.0,-0.00012424292972931504,0.00020940730485098131,-0.08391961253472863,0.0,0.01,0.03,0.0,0.01,0.0,0.02,2.0,0,8.2,0.2,4.35,0.0,0.01,2.0,0.0,0.0,0.01,0.0,0.03,0.01,0.01,0.0,9.62,8.25,5.4,2.5,-1.0,-1.62,0.0,0.51,2.04
